nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;20;b'F';70.0;b'2005027';0.13972222222222222;-8.046597;314.6885;b'?';;;;
0;21;b'F';70.0;b'2005027';0.17555555555555555;-15.527724;315.97275;b'?';;;;
0;88;b'F';70.0;b'2005027';1.7575;0.6301036;321.19272;b'?';;;;
0;89;b'F';70.0;b'2005027';1.7933333333333332;-6.7033176;322.97546;b'?';;;;
0;90;b'F';70.0;b'2005027';1.8291666666666666;-13.928684;325.11652;b'?';;;;
0;577;b'T';70.0;b'2005027';10.570277777777779;-10.331471;332.14816;b'T';;;;
0;778;b'T';70.0;b'2005027';13.843055555555557;-11.7800665;316.43436;b'T';;;;
0;779;b'T';70.0;b'2005027';13.879166666666666;-4.329325;317.81772;b'T';;;;
0;1256;b'F';70.0;b'2005027';22.761666666666667;-0.63001734;332.38754;b'T';;;;
0;1257;b'F';70.0;b'2005027';22.7975;-8.0464735;333.89136;b'T';;;;
1;20;b'F';72.5;b'2005027';0.13972222222222222;-8.046597;314.6885;b'?';;;;
1;21;b'F';72.5;b'2005027';0.17555555555555555;-15.527724;315.97275;b'?';;;;
1;88;b'F';72.5;b'2005027';1.7575;0.6301036;321.19272;b'?';;;;
1;89;b'F';72.5;b'2005027';1.7933333333333332;-6.7033176;322.97546;b'?';;;;
1;90;b'F';72.5;b'2005027';1.8291666666666666;-13.928684;325.11652;b'?';;;;
1;577;b'T';72.5;b'2005027';10.570277777777779;-10.331471;332.14816;b'T';;;;
1;778;b'T';72.5;b'2005027';13.843055555555557;-11.7800665;316.43436;b'T';;;;
1;779;b'T';72.5;b'2005027';13.879166666666666;-4.329325;317.81772;b'T';;;;
1;1256;b'F';72.5;b'2005027';22.761666666666667;-0.63001734;332.38754;b'T';;;;
1;1257;b'F';72.5;b'2005027';22.7975;-8.0464735;333.89136;b'T';;;;
2;20;b'F';75.0;b'2005027';0.13972222222222222;-8.046597;314.6885;b'?';;;;
2;21;b'F';75.0;b'2005027';0.17555555555555555;-15.527724;315.97275;b'?';;;;
2;88;b'F';75.0;b'2005027';1.7575;0.6301036;321.19272;b'?';;;;
2;89;b'F';75.0;b'2005027';1.7933333333333332;-6.7033176;322.97546;b'?';;;;
2;90;b'F';75.0;b'2005027';1.8291666666666666;-13.928684;325.11652;b'?';;;;
2;577;b'T';75.0;b'2005027';10.570277777777779;-10.331471;332.14816;b'T';;;;
2;778;b'T';75.0;b'2005027';13.843055555555557;-11.7800665;316.43436;b'T';;;;
2;779;b'T';75.0;b'2005027';13.879166666666666;-4.329325;317.81772;b'T';;;;
2;1256;b'F';75.0;b'2005027';22.761666666666667;-0.63001734;332.38754;b'T';;;;
2;1257;b'F';75.0;b'2005027';22.7975;-8.0464735;333.89136;b'T';;;;
3;20;b'F';77.5;b'2005027';0.13972222222222222;-8.046597;314.6885;b'?';;;;
3;21;b'F';77.5;b'2005027';0.17555555555555555;-15.527724;315.97275;b'?';;;;
3;88;b'F';77.5;b'2005027';1.7575;0.6301036;321.19272;b'?';;;;
3;89;b'F';77.5;b'2005027';1.7933333333333332;-6.7033176;322.97546;b'?';;;;
3;90;b'F';77.5;b'2005027';1.8291666666666666;-13.928684;325.11652;b'?';;;;
3;577;b'T';77.5;b'2005027';10.570277777777779;-10.331471;332.14816;b'T';;;;
3;778;b'T';77.5;b'2005027';13.843055555555557;-11.7800665;316.43436;b'T';;;;
3;779;b'T';77.5;b'2005027';13.879166666666666;-4.329325;317.81772;b'T';;;;
3;1256;b'F';77.5;b'2005027';22.761666666666667;-0.63001734;332.38754;b'T';;;;
3;1257;b'F';77.5;b'2005027';22.7975;-8.0464735;333.89136;b'T';;;;
4;20;b'F';80.0;b'2005027';0.13972222222222222;-8.046597;314.6885;b'?';;;;
4;21;b'F';80.0;b'2005027';0.17555555555555555;-15.527724;315.97275;b'?';;;;
4;88;b'F';80.0;b'2005027';1.7575;0.6301036;321.19272;b'?';;;;
4;89;b'F';80.0;b'2005027';1.7933333333333332;-6.7033176;322.97546;b'?';;;;
4;90;b'F';80.0;b'2005027';1.8291666666666666;-13.928684;325.11652;b'?';;;;
4;577;b'T';80.0;b'2005027';10.570277777777779;-10.331471;332.14816;b'T';-42.215977;0.84115726;50.43802;0.8174419
4;778;b'T';80.0;b'2005027';13.843055555555557;-11.7800665;316.43436;b'T';-27.519165;0.756812;28.678875;0.58303636
4;779;b'T';80.0;b'2005027';13.879166666666666;-4.329325;317.81772;b'T';-109.31964;0.5497387;88.127686;0.48219895
4;1256;b'F';80.0;b'2005027';22.761666666666667;-0.63001734;332.38754;b'T';;;;
4;1257;b'F';80.0;b'2005027';22.7975;-8.0464735;333.89136;b'T';;;;
5;20;b'F';82.5;b'2005027';0.13972222222222222;-8.046597;314.6885;b'?';;;;
5;21;b'F';82.5;b'2005027';0.17555555555555555;-15.527724;315.97275;b'?';;;;
5;88;b'F';82.5;b'2005027';1.7575;0.6301036;321.19272;b'?';;;;
5;89;b'F';82.5;b'2005027';1.7933333333333332;-6.7033176;322.97546;b'?';;;;
5;90;b'F';82.5;b'2005027';1.8291666666666666;-13.928684;325.11652;b'?';;;;
5;577;b'T';82.5;b'2005027';10.570277777777779;-10.331471;332.14816;b'T';-38.185974;0.8399386;49.343018;0.81655025
5;778;b'T';82.5;b'2005027';13.843055555555557;-11.7800665;316.43436;b'T';2.024312;0.75665224;40.59308;0.5829435
5;779;b'T';82.5;b'2005027';13.879166666666666;-4.329325;317.81772;b'T';-85.73012;0.54965925;66.08847;0.48211706
5;1256;b'F';82.5;b'2005027';22.761666666666667;-0.63001734;332.38754;b'T';;;;
5;1257;b'F';82.5;b'2005027';22.7975;-8.0464735;333.89136;b'T';;;;
6;20;b'F';85.0;b'2005027';0.13972222222222222;-8.046597;314.6885;b'?';;;;
6;21;b'F';85.0;b'2005027';0.17555555555555555;-15.527724;315.97275;b'?';;;;
6;88;b'F';85.0;b'2005027';1.7575;0.6301036;321.19272;b'?';;;;
6;89;b'F';85.0;b'2005027';1.7933333333333332;-6.7033176;322.97546;b'?';;;;
6;90;b'F';85.0;b'2005027';1.8291666666666666;-13.928684;325.11652;b'?';;;;
6;577;b'T';85.0;b'2005027';10.570277777777779;-10.331471;332.14816;b'T';-33.10667;0.8383134;53.151474;0.8158938
6;778;b'T';85.0;b'2005027';13.843055555555557;-11.7800665;316.43436;b'T';46.20342;0.75647604;65.122665;0.58280206
6;779;b'T';85.0;b'2005027';13.879166666666666;-4.329325;317.81772;b'T';-52.773777;0.54955095;54.89298;0.4819787
