nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;450;b'F';70.0;b'2005350';8.014722222222222;-8.047638;319.52997;b'T';;;;
0;451;b'F';70.0;b'2005350';8.05111111111111;-15.528595;320.8064;b'T';;;;
0;537;b'F';70.0;b'2005350';9.632777777777779;0.63123703;326.02936;b'T';;;;
0;538;b'F';70.0;b'2005350';9.668333333333333;-6.702032;327.81674;b'T';;;;
0;561;b'F';70.0;b'2005350';9.633611111111112;0.63123703;326.01685;b'T';;;;
0;562;b'F';70.0;b'2005350';9.669444444444444;-6.702032;327.80002;b'T';;;;
0;563;b'F';70.0;b'2005350';9.705277777777779;-13.927136;329.9416;b'T';;;;
0;1129;b'T';70.0;b'2005350';20.098333333333336;-3.0472772;314.6145;b'T';;;;
0;1158;b'T';70.0;b'2005350';20.099444444444444;-3.0472772;314.59778;b'T';;;;
1;450;b'F';72.5;b'2005350';8.014722222222222;-8.047638;319.52997;b'T';;;;
1;451;b'F';72.5;b'2005350';8.05111111111111;-15.528595;320.8064;b'T';;;;
1;537;b'F';72.5;b'2005350';9.632777777777779;0.63123703;326.02936;b'T';;;;
1;538;b'F';72.5;b'2005350';9.668333333333333;-6.702032;327.81674;b'T';;;;
1;561;b'F';72.5;b'2005350';9.633611111111112;0.63123703;326.01685;b'T';;;;
1;562;b'F';72.5;b'2005350';9.669444444444444;-6.702032;327.80002;b'T';;;;
1;563;b'F';72.5;b'2005350';9.705277777777779;-13.927136;329.9416;b'T';;;;
1;1129;b'T';72.5;b'2005350';20.098333333333336;-3.0472772;314.6145;b'T';;;;
1;1158;b'T';72.5;b'2005350';20.099444444444444;-3.0472772;314.59778;b'T';;;;
2;450;b'F';75.0;b'2005350';8.014722222222222;-8.047638;319.52997;b'T';;;;
2;451;b'F';75.0;b'2005350';8.05111111111111;-15.528595;320.8064;b'T';;;;
2;537;b'F';75.0;b'2005350';9.632777777777779;0.63123703;326.02936;b'T';;;;
2;538;b'F';75.0;b'2005350';9.668333333333333;-6.702032;327.81674;b'T';;;;
2;561;b'F';75.0;b'2005350';9.633611111111112;0.63123703;326.01685;b'T';;;;
2;562;b'F';75.0;b'2005350';9.669444444444444;-6.702032;327.80002;b'T';;;;
2;563;b'F';75.0;b'2005350';9.705277777777779;-13.927136;329.9416;b'T';;;;
2;1129;b'T';75.0;b'2005350';20.098333333333336;-3.0472772;314.6145;b'T';;;;
2;1158;b'T';75.0;b'2005350';20.099444444444444;-3.0472772;314.59778;b'T';;;;
3;450;b'F';77.5;b'2005350';8.014722222222222;-8.047638;319.52997;b'T';;;;
3;451;b'F';77.5;b'2005350';8.05111111111111;-15.528595;320.8064;b'T';;;;
3;537;b'F';77.5;b'2005350';9.632777777777779;0.63123703;326.02936;b'T';;;;
3;538;b'F';77.5;b'2005350';9.668333333333333;-6.702032;327.81674;b'T';;;;
3;561;b'F';77.5;b'2005350';9.633611111111112;0.63123703;326.01685;b'T';;;;
3;562;b'F';77.5;b'2005350';9.669444444444444;-6.702032;327.80002;b'T';;;;
3;563;b'F';77.5;b'2005350';9.705277777777779;-13.927136;329.9416;b'T';;;;
3;1129;b'T';77.5;b'2005350';20.098333333333336;-3.0472772;314.6145;b'T';;;;
3;1158;b'T';77.5;b'2005350';20.099444444444444;-3.0472772;314.59778;b'T';;;;
4;450;b'F';80.0;b'2005350';8.014722222222222;-8.047638;319.52997;b'T';;;;
4;451;b'F';80.0;b'2005350';8.05111111111111;-15.528595;320.8064;b'T';;;;
4;537;b'F';80.0;b'2005350';9.632777777777779;0.63123703;326.02936;b'T';;;;
4;538;b'F';80.0;b'2005350';9.668333333333333;-6.702032;327.81674;b'T';;;;
4;561;b'F';80.0;b'2005350';9.633611111111112;0.63123703;326.01685;b'T';;;;
4;562;b'F';80.0;b'2005350';9.669444444444444;-6.702032;327.80002;b'T';;;;
4;563;b'F';80.0;b'2005350';9.705277777777779;-13.927136;329.9416;b'T';;;;
4;1129;b'T';80.0;b'2005350';20.098333333333336;-3.0472772;314.6145;b'T';;;;
4;1158;b'T';80.0;b'2005350';20.099444444444444;-3.0472772;314.59778;b'T';;;;
5;450;b'F';82.5;b'2005350';8.014722222222222;-8.047638;319.52997;b'T';;;;
5;451;b'F';82.5;b'2005350';8.05111111111111;-15.528595;320.8064;b'T';;;;
5;537;b'F';82.5;b'2005350';9.632777777777779;0.63123703;326.02936;b'T';;;;
5;538;b'F';82.5;b'2005350';9.668333333333333;-6.702032;327.81674;b'T';;;;
5;561;b'F';82.5;b'2005350';9.633611111111112;0.63123703;326.01685;b'T';;;;
5;562;b'F';82.5;b'2005350';9.669444444444444;-6.702032;327.80002;b'T';;;;
5;563;b'F';82.5;b'2005350';9.705277777777779;-13.927136;329.9416;b'T';-20.429495;557.2379;-50.288292;758.6452
5;1129;b'T';82.5;b'2005350';20.098333333333336;-3.0472772;314.6145;b'T';;;;
5;1158;b'T';82.5;b'2005350';20.099444444444444;-3.0472772;314.59778;b'T';;;;
6;450;b'F';85.0;b'2005350';8.014722222222222;-8.047638;319.52997;b'T';;;;
6;451;b'F';85.0;b'2005350';8.05111111111111;-15.528595;320.8064;b'T';;;;
6;537;b'F';85.0;b'2005350';9.632777777777779;0.63123703;326.02936;b'T';;;;
6;538;b'F';85.0;b'2005350';9.668333333333333;-6.702032;327.81674;b'T';;;;
6;561;b'F';85.0;b'2005350';9.633611111111112;0.63123703;326.01685;b'T';;;;
6;562;b'F';85.0;b'2005350';9.669444444444444;-6.702032;327.80002;b'T';;;;
6;563;b'F';85.0;b'2005350';9.705277777777779;-13.927136;329.9416;b'T';-36.87486;431.75842;-46.237167;713.8426
6;1129;b'T';85.0;b'2005350';20.098333333333336;-3.0472772;314.6145;b'T';;;;
6;1158;b'T';85.0;b'2005350';20.099444444444444;-3.0472772;314.59778;b'T';;;;
7;450;b'F';87.5;b'2005350';8.014722222222222;-8.047638;319.52997;b'T';;;;
7;451;b'F';87.5;b'2005350';8.05111111111111;-15.528595;320.8064;b'T';;;;
7;537;b'F';87.5;b'2005350';9.632777777777779;0.63123703;326.02936;b'T';;;;
7;538;b'F';87.5;b'2005350';9.668333333333333;-6.702032;327.81674;b'T';;;;
7;561;b'F';87.5;b'2005350';9.633611111111112;0.63123703;326.01685;b'T';;;;
7;562;b'F';87.5;b'2005350';9.669444444444444;-6.702032;327.80002;b'T';;;;
7;563;b'F';87.5;b'2005350';9.705277777777779;-13.927136;329.9416;b'T';-36.23118;292.68774;-77.817955;475.7817
7;1129;b'T';87.5;b'2005350';20.098333333333336;-3.0472772;314.6145;b'T';;;;
