nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;28;b'T';70.0;b'2005318';1.5977777777777777;-10.331581;325.18112;b'T';;;;
0;29;b'T';70.0;b'2005318';1.633888888888889;-3.0485528;327.12732;b'T';;;;
0;654;b'F';70.0;b'2005318';15.442222222222222;0.6298799;333.43683;b'T';;;;
0;993;b'F';70.0;b'2005318';13.788333333333332;-0.6300336;325.4331;b'T';;;;
0;994;b'F';70.0;b'2005318';13.823888888888888;-8.046504;326.94098;b'T';;;;
0;995;b'F';70.0;b'2005318';13.860000000000001;-15.527595;328.2209;b'T';;;;
1;28;b'T';72.5;b'2005318';1.5977777777777777;-10.331581;325.18112;b'T';;;;
1;29;b'T';72.5;b'2005318';1.633888888888889;-3.0485528;327.12732;b'T';;;;
1;654;b'F';72.5;b'2005318';15.442222222222222;0.6298799;333.43683;b'T';;;;
1;993;b'F';72.5;b'2005318';13.788333333333332;-0.6300336;325.4331;b'T';;;;
1;994;b'F';72.5;b'2005318';13.823888888888888;-8.046504;326.94098;b'T';;;;
1;995;b'F';72.5;b'2005318';13.860000000000001;-15.527595;328.2209;b'T';;;;
2;28;b'T';75.0;b'2005318';1.5977777777777777;-10.331581;325.18112;b'T';;;;
2;29;b'T';75.0;b'2005318';1.633888888888889;-3.0485528;327.12732;b'T';;;;
2;654;b'F';75.0;b'2005318';15.442222222222222;0.6298799;333.43683;b'T';;;;
2;993;b'F';75.0;b'2005318';13.788333333333332;-0.6300336;325.4331;b'T';;;;
2;994;b'F';75.0;b'2005318';13.823888888888888;-8.046504;326.94098;b'T';;;;
2;995;b'F';75.0;b'2005318';13.860000000000001;-15.527595;328.2209;b'T';;;;
3;28;b'T';77.5;b'2005318';1.5977777777777777;-10.331581;325.18112;b'T';;;;
3;29;b'T';77.5;b'2005318';1.633888888888889;-3.0485528;327.12732;b'T';;;;
3;654;b'F';77.5;b'2005318';15.442222222222222;0.6298799;333.43683;b'T';;;;
3;993;b'F';77.5;b'2005318';13.788333333333332;-0.6300336;325.4331;b'T';;;;
3;994;b'F';77.5;b'2005318';13.823888888888888;-8.046504;326.94098;b'T';;;;
3;995;b'F';77.5;b'2005318';13.860000000000001;-15.527595;328.2209;b'T';;;;
4;28;b'T';80.0;b'2005318';1.5977777777777777;-10.331581;325.18112;b'T';-40.92853;677.38513;-42.379463;527.2702
4;29;b'T';80.0;b'2005318';1.633888888888889;-3.0485528;327.12732;b'T';-62.448696;620.0066;-12.952599;433.76913
4;654;b'F';80.0;b'2005318';15.442222222222222;0.6298799;333.43683;b'T';;;;
4;993;b'F';80.0;b'2005318';13.788333333333332;-0.6300336;325.4331;b'T';;;;
4;994;b'F';80.0;b'2005318';13.823888888888888;-8.046504;326.94098;b'T';;;;
4;995;b'F';80.0;b'2005318';13.860000000000001;-15.527595;328.2209;b'T';;;;
5;28;b'T';82.5;b'2005318';1.5977777777777777;-10.331581;325.18112;b'T';-43.157772;629.5223;-28.669853;495.20404
5;29;b'T';82.5;b'2005318';1.633888888888889;-3.0485528;327.12732;b'T';-69.674644;468.15897;-13.470972;385.67
5;654;b'F';82.5;b'2005318';15.442222222222222;0.6298799;333.43683;b'T';-22.898043;538.49536;9.3268175;451.3201
5;993;b'F';82.5;b'2005318';13.788333333333332;-0.6300336;325.4331;b'T';-26.902634;562.87524;30.697544;469.6603
5;994;b'F';82.5;b'2005318';13.823888888888888;-8.046504;326.94098;b'T';37.699905;826.06555;-42.232147;640.79956
5;995;b'F';82.5;b'2005318';13.860000000000001;-15.527595;328.2209;b'T';0.056649208;751.4733;-13.761066;760.32086
6;28;b'T';85.0;b'2005318';1.5977777777777777;-10.331581;325.18112;b'T';-52.158424;554.0647;-2.8072214;450.61154
6;29;b'T';85.0;b'2005318';1.633888888888889;-3.0485528;327.12732;b'T';-74.70393;247.67386;-2.0413837;343.86017
6;654;b'F';85.0;b'2005318';15.442222222222222;0.6298799;333.43683;b'T';-14.969555;324.83527;17.120857;255.0796
6;993;b'F';85.0;b'2005318';13.788333333333332;-0.6300336;325.4331;b'T';-25.737247;526.5267;14.793198;419.386
6;994;b'F';85.0;b'2005318';13.823888888888888;-8.046504;326.94098;b'T';-13.383831;744.94226;-31.81214;583.4439
6;995;b'F';85.0;b'2005318';13.860000000000001;-15.527595;328.2209;b'T';-33.92731;621.7084;-24.319387;619.99585
7;28;b'T';87.5;b'2005318';1.5977777777777777;-10.331581;325.18112;b'T';-70.70223;322.0022;20.420578;368.82437
7;29;b'T';87.5;b'2005318';1.633888888888889;-3.0485528;327.12732;b'T';-72.89253;140.66634;14.272469;270.5748
7;654;b'F';87.5;b'2005318';15.442222222222222;0.6298799;333.43683;b'T';-8.39319;213.60577;28.503468;184.23369
7;993;b'F';87.5;b'2005318';13.788333333333332;-0.6300336;325.4331;b'T';-5.1569114;495.44144;-4.9011416;377.35388
7;994;b'F';87.5;b'2005318';13.823888888888888;-8.046504;326.94098;b'T';-48.291103;593.4941;-17.145977;486.07047
7;995;b'F';87.5;b'2005318';13.860000000000001;-15.527595;328.2209;b'T';-51.570488;580.15027;-28.83488;524.3313
8;28;b'T';90.0;b'2005318';1.5977777777777777;-10.331581;325.18112;b'T';-80.703804;127.07095;32.11349;253.87251
