nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;227;b'F';70.0;b'2006109';9.513333333333332;0.631804;320.50177;b'T';;;;
0;228;b'F';70.0;b'2006109';9.549444444444445;-6.7013893;322.28098;b'T';;;;
0;229;b'F';70.0;b'2006109';9.585833333333333;-13.926402;324.4144;b'T';;;;
0;511;b'T';70.0;b'2006109';18.322777777777777;-10.329573;331.50635;b'T';;;;
0;512;b'T';70.0;b'2006109';18.358888888888888;-3.0468075;333.45334;b'T';;;;
1;227;b'F';72.5;b'2006109';9.513333333333332;0.631804;320.50177;b'T';;;;
1;228;b'F';72.5;b'2006109';9.549444444444445;-6.7013893;322.28098;b'T';;;;
1;229;b'F';72.5;b'2006109';9.585833333333333;-13.926402;324.4144;b'T';;;;
1;511;b'T';72.5;b'2006109';18.322777777777777;-10.329573;331.50635;b'T';;;;
1;512;b'T';72.5;b'2006109';18.358888888888888;-3.0468075;333.45334;b'T';;;;
2;227;b'F';75.0;b'2006109';9.513333333333332;0.631804;320.50177;b'T';;;;
2;228;b'F';75.0;b'2006109';9.549444444444445;-6.7013893;322.28098;b'T';;;;
2;229;b'F';75.0;b'2006109';9.585833333333333;-13.926402;324.4144;b'T';;;;
2;511;b'T';75.0;b'2006109';18.322777777777777;-10.329573;331.50635;b'T';;;;
2;512;b'T';75.0;b'2006109';18.358888888888888;-3.0468075;333.45334;b'T';;;;
3;227;b'F';77.5;b'2006109';9.513333333333332;0.631804;320.50177;b'T';;;;
3;228;b'F';77.5;b'2006109';9.549444444444445;-6.7013893;322.28098;b'T';;;;
3;229;b'F';77.5;b'2006109';9.585833333333333;-13.926402;324.4144;b'T';;;;
3;511;b'T';77.5;b'2006109';18.322777777777777;-10.329573;331.50635;b'T';;;;
3;512;b'T';77.5;b'2006109';18.358888888888888;-3.0468075;333.45334;b'T';;;;
4;227;b'F';80.0;b'2006109';9.513333333333332;0.631804;320.50177;b'T';;;;
4;228;b'F';80.0;b'2006109';9.549444444444445;-6.7013893;322.28098;b'T';;;;
4;229;b'F';80.0;b'2006109';9.585833333333333;-13.926402;324.4144;b'T';;;;
4;511;b'T';80.0;b'2006109';18.322777777777777;-10.329573;331.50635;b'T';-27.587868;823.9264;19.935635;787.6502
4;512;b'T';80.0;b'2006109';18.358888888888888;-3.0468075;333.45334;b'T';-9.443534;690.8091;-41.73699;594.8868
5;227;b'F';82.5;b'2006109';9.513333333333332;0.631804;320.50177;b'T';;;;
5;228;b'F';82.5;b'2006109';9.549444444444445;-6.7013893;322.28098;b'T';;;;
5;229;b'F';82.5;b'2006109';9.585833333333333;-13.926402;324.4144;b'T';;;;
5;511;b'T';82.5;b'2006109';18.322777777777777;-10.329573;331.50635;b'T';-26.121073;375.1377;-2.0006561;373.9575
5;512;b'T';82.5;b'2006109';18.358888888888888;-3.0468075;333.45334;b'T';-20.88812;325.61783;-50.86989;335.39517
6;227;b'F';85.0;b'2006109';9.513333333333332;0.631804;320.50177;b'T';;;;
6;228;b'F';85.0;b'2006109';9.549444444444445;-6.7013893;322.28098;b'T';;;;
6;229;b'F';85.0;b'2006109';9.585833333333333;-13.926402;324.4144;b'T';;;;
6;511;b'T';85.0;b'2006109';18.322777777777777;-10.329573;331.50635;b'T';-8.824579;204.27495;-12.495619;187.0223
6;512;b'T';85.0;b'2006109';18.358888888888888;-3.0468075;333.45334;b'T';-13.851238;159.54572;-36.072323;167.28835
7;227;b'F';87.5;b'2006109';9.513333333333332;0.631804;320.50177;b'T';;;;
7;228;b'F';87.5;b'2006109';9.549444444444445;-6.7013893;322.28098;b'T';;;;
7;229;b'F';87.5;b'2006109';9.585833333333333;-13.926402;324.4144;b'T';;;;
7;511;b'T';87.5;b'2006109';18.322777777777777;-10.329573;331.50635;b'T';-25.385866;122.68549;-12.248487;125.66576
7;512;b'T';87.5;b'2006109';18.358888888888888;-3.0468075;333.45334;b'T';7.41187;119.75514;-5.3824286;112.9819
8;227;b'F';90.0;b'2006109';9.513333333333332;0.631804;320.50177;b'T';;;;
8;228;b'F';90.0;b'2006109';9.549444444444445;-6.7013893;322.28098;b'T';;;;
8;229;b'F';90.0;b'2006109';9.585833333333333;-13.926402;324.4144;b'T';;;;
8;511;b'T';90.0;b'2006109';18.322777777777777;-10.329573;331.50635;b'T';-37.93481;141.48871;-3.6193933;186.13531
8;512;b'T';90.0;b'2006109';18.358888888888888;-3.0468075;333.45334;b'T';-7.5886025;119.92821;12.647517;94.65739
9;227;b'F';92.5;b'2006109';9.513333333333332;0.631804;320.50177;b'T';;;;
9;228;b'F';92.5;b'2006109';9.549444444444445;-6.7013893;322.28098;b'T';;;;
9;229;b'F';92.5;b'2006109';9.585833333333333;-13.926402;324.4144;b'T';;;;
9;511;b'T';92.5;b'2006109';18.322777777777777;-10.329573;331.50635;b'T';-45.48623;195.38916;21.217182;269.84387
