nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;294;b'T';70.0;b'2005284';8.467777777777778;-10.330683;322.568;b'T';;;;
0;295;b'T';70.0;b'2005284';8.503333333333334;-3.0477586;324.52283;b'T';;;;
0;374;b'T';70.0;b'2005284';10.121944444444445;-11.780627;331.19977;b'';;;;
0;375;b'T';70.0;b'2005284';10.158055555555556;-4.3297496;332.58344;b'';;;;
0;944;b'F';70.0;b'2005284';20.658333333333335;-0.6304754;322.8203;b'?';;;;
0;945;b'F';70.0;b'2005284';20.694166666666668;-8.047263;324.3244;b'?';;;;
0;946;b'F';70.0;b'2005284';20.73;-15.52828;325.60892;b'?';;;;
0;1019;b'F';70.0;b'2005284';22.3125;0.6308567;330.81982;b'?';;;;
1;294;b'T';72.5;b'2005284';8.467777777777778;-10.330683;322.568;b'T';;;;
1;295;b'T';72.5;b'2005284';8.503333333333334;-3.0477586;324.52283;b'T';;;;
1;374;b'T';72.5;b'2005284';10.121944444444445;-11.780627;331.19977;b'';;;;
1;375;b'T';72.5;b'2005284';10.158055555555556;-4.3297496;332.58344;b'';;;;
1;944;b'F';72.5;b'2005284';20.658333333333335;-0.6304754;322.8203;b'?';;;;
1;945;b'F';72.5;b'2005284';20.694166666666668;-8.047263;324.3244;b'?';;;;
1;946;b'F';72.5;b'2005284';20.73;-15.52828;325.60892;b'?';;;;
1;1019;b'F';72.5;b'2005284';22.3125;0.6308567;330.81982;b'?';;;;
2;294;b'T';75.0;b'2005284';8.467777777777778;-10.330683;322.568;b'T';;;;
2;295;b'T';75.0;b'2005284';8.503333333333334;-3.0477586;324.52283;b'T';;;;
2;374;b'T';75.0;b'2005284';10.121944444444445;-11.780627;331.19977;b'';;;;
2;375;b'T';75.0;b'2005284';10.158055555555556;-4.3297496;332.58344;b'';;;;
2;944;b'F';75.0;b'2005284';20.658333333333335;-0.6304754;322.8203;b'?';;;;
2;945;b'F';75.0;b'2005284';20.694166666666668;-8.047263;324.3244;b'?';;;;
2;946;b'F';75.0;b'2005284';20.73;-15.52828;325.60892;b'?';;;;
2;1019;b'F';75.0;b'2005284';22.3125;0.6308567;330.81982;b'?';;;;
3;294;b'T';77.5;b'2005284';8.467777777777778;-10.330683;322.568;b'T';;;;
3;295;b'T';77.5;b'2005284';8.503333333333334;-3.0477586;324.52283;b'T';;;;
3;374;b'T';77.5;b'2005284';10.121944444444445;-11.780627;331.19977;b'';;;;
3;375;b'T';77.5;b'2005284';10.158055555555556;-4.3297496;332.58344;b'';;;;
3;944;b'F';77.5;b'2005284';20.658333333333335;-0.6304754;322.8203;b'?';;;;
3;945;b'F';77.5;b'2005284';20.694166666666668;-8.047263;324.3244;b'?';;;;
3;946;b'F';77.5;b'2005284';20.73;-15.52828;325.60892;b'?';;;;
3;1019;b'F';77.5;b'2005284';22.3125;0.6308567;330.81982;b'?';;;;
4;294;b'T';80.0;b'2005284';8.467777777777778;-10.330683;322.568;b'T';11.7749605;0.60702544;-24.3951;0.750254
4;295;b'T';80.0;b'2005284';8.503333333333334;-3.0477586;324.52283;b'T';27.252874;0.67203045;-55.15167;0.5443628
4;374;b'T';80.0;b'2005284';10.121944444444445;-11.780627;331.19977;b'';-148.75119;0.6221917;-47.973694;0.5676277
4;375;b'T';80.0;b'2005284';10.158055555555556;-4.3297496;332.58344;b'';-25.454594;0.7328902;126.42715;0.86797464
4;944;b'F';80.0;b'2005284';20.658333333333335;-0.6304754;322.8203;b'?';;;;
4;945;b'F';80.0;b'2005284';20.694166666666668;-8.047263;324.3244;b'?';;;;
4;946;b'F';80.0;b'2005284';20.73;-15.52828;325.60892;b'?';;;;
4;1019;b'F';80.0;b'2005284';22.3125;0.6308567;330.81982;b'?';;;;
5;294;b'T';82.5;b'2005284';8.467777777777778;-10.330683;322.568;b'T';-6.706443;0.60573256;-27.535715;0.74805695
5;295;b'T';82.5;b'2005284';8.503333333333334;-3.0477586;324.52283;b'T';13.92293;0.6709118;-65.218185;0.5433157
5;374;b'T';82.5;b'2005284';10.121944444444445;-11.780627;331.19977;b'';-135.77525;0.62137336;-61.10276;0.5672064
5;375;b'T';82.5;b'2005284';10.158055555555556;-4.3297496;332.58344;b'';11.603984;0.5412178;15.301233;0.4721515
5;944;b'F';82.5;b'2005284';20.658333333333335;-0.6304754;322.8203;b'?';;;;
5;945;b'F';82.5;b'2005284';20.694166666666668;-8.047263;324.3244;b'?';;;;
5;946;b'F';82.5;b'2005284';20.73;-15.52828;325.60892;b'?';;;;
5;1019;b'F';82.5;b'2005284';22.3125;0.6308567;330.81982;b'?';;;;
6;294;b'T';85.0;b'2005284';8.467777777777778;-10.330683;322.568;b'T';-14.61671;0.60359204;-42.113285;0.7452923
