nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;288;b'T';70.0;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';;;;
0;289;b'T';70.0;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';;;;
0;536;b'F';70.0;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';;;;
1;288;b'T';72.5;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';;;;
1;289;b'T';72.5;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';;;;
1;536;b'F';72.5;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';;;;
2;288;b'T';75.0;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';;;;
2;289;b'T';75.0;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';;;;
2;536;b'F';75.0;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';;;;
3;288;b'T';77.5;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';;;;
3;289;b'T';77.5;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';;;;
3;536;b'F';77.5;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';;;;
4;288;b'T';80.0;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';;;;
4;289;b'T';80.0;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';;;;
4;536;b'F';80.0;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';;;;
5;288;b'T';82.5;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';-99.9329;204.84793;-107.772964;296.83344
5;289;b'T';82.5;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';-170.71625;359.3225;-107.95158;520.85516
5;536;b'F';82.5;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';;;;
6;288;b'T';85.0;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';-60.529774;109.05976;-136.8637;120.92688
6;289;b'T';85.0;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';-130.59604;194.08414;-131.14993;204.18558
6;536;b'F';85.0;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';;;;
7;288;b'T';87.5;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';-38.094032;98.69809;-88.44827;107.87942
7;289;b'T';87.5;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';-81.42998;202.98068;-115.314896;215.90018
7;536;b'F';87.5;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';-55.334488;226.08707;23.596844;312.36847
8;288;b'T';90.0;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';-12.521703;89.29483;-28.328075;120.8389
8;289;b'T';90.0;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';-64.84448;187.37604;-41.840134;233.20023
8;536;b'F';90.0;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';-2.9512892;63.40891;28.811132;37.28418
9;288;b'T';92.5;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';8.080526;95.60058;36.02387;120.99594
9;289;b'T';92.5;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';-45.317623;179.39943;50.260094;169.8437
9;536;b'F';92.5;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';-51.40966;81.13844;-46.174377;43.590897
10;288;b'T';95.0;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';13.81189;126.405396;87.68468;148.02216
10;289;b'T';95.0;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';-1.685688;245.32935;83.72398;240.81967
10;536;b'F';95.0;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';6.5333824;87.50889;-94.267975;51.78015
11;288;b'T';97.5;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';-35.491795;145.67186;88.22092;159.64294
11;289;b'T';97.5;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';-25.508583;275.31613;22.780727;272.6328
11;536;b'F';97.5;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';-165.6701;118.70164;57.227695;69.996445
12;288;b'T';100.0;b'2005044';10.450277777777778;-11.781092;317.1134;b'T';-69.452255;184.73682;55.231373;251.09952
12;289;b'T';100.0;b'2005044';10.48611111111111;-4.3302794;318.50146;b'T';-50.173935;324.00967;-30.80825;321.4222
12;536;b'F';100.0;b'2005044';19.36888888888889;-0.63130915;333.0675;b'T';-143.94936;169.95444;-7.2596574;94.63909
