nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;203;b'T';70.0;b'2005308';3.7141666666666664;-10.330752;322.96912;b'T';;;;
0;204;b'T';70.0;b'2005308';3.750277777777778;-3.04782;324.91562;b'T';;;;
0;672;b'F';70.0;b'2005308';17.559166666666666;0.6308012;331.2167;b'T';;;;
0;673;b'F';70.0;b'2005308';17.595000000000002;-6.702545;332.99963;b'T';;;;
0;1103;b'F';70.0;b'2005308';15.905;-0.63082165;323.2173;b'T';;;;
0;1104;b'F';70.0;b'2005308';15.94111111111111;-8.0472145;324.71713;b'T';;;;
0;1105;b'F';70.0;b'2005308';15.976944444444445;-15.528233;326.00156;b'T';;;;
1;203;b'T';72.5;b'2005308';3.7141666666666664;-10.330752;322.96912;b'T';;;;
1;204;b'T';72.5;b'2005308';3.750277777777778;-3.04782;324.91562;b'T';;;;
1;672;b'F';72.5;b'2005308';17.559166666666666;0.6308012;331.2167;b'T';;;;
1;673;b'F';72.5;b'2005308';17.595000000000002;-6.702545;332.99963;b'T';;;;
1;1103;b'F';72.5;b'2005308';15.905;-0.63082165;323.2173;b'T';;;;
1;1104;b'F';72.5;b'2005308';15.94111111111111;-8.0472145;324.71713;b'T';;;;
1;1105;b'F';72.5;b'2005308';15.976944444444445;-15.528233;326.00156;b'T';;;;
2;203;b'T';75.0;b'2005308';3.7141666666666664;-10.330752;322.96912;b'T';;;;
2;204;b'T';75.0;b'2005308';3.750277777777778;-3.04782;324.91562;b'T';;;;
2;672;b'F';75.0;b'2005308';17.559166666666666;0.6308012;331.2167;b'T';;;;
2;673;b'F';75.0;b'2005308';17.595000000000002;-6.702545;332.99963;b'T';;;;
2;1103;b'F';75.0;b'2005308';15.905;-0.63082165;323.2173;b'T';;;;
2;1104;b'F';75.0;b'2005308';15.94111111111111;-8.0472145;324.71713;b'T';;;;
2;1105;b'F';75.0;b'2005308';15.976944444444445;-15.528233;326.00156;b'T';;;;
3;203;b'T';77.5;b'2005308';3.7141666666666664;-10.330752;322.96912;b'T';;;;
3;204;b'T';77.5;b'2005308';3.750277777777778;-3.04782;324.91562;b'T';;;;
