nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;75;b'T';70.0;b'2005307';3.4405555555555556;-10.330413;330.0459;b'T';;;;
0;76;b'T';70.0;b'2005307';3.4766666666666666;-3.047519;331.99243;b'T';;;;
0;663;b'F';70.0;b'2005307';18.939444444444444;-6.702358;315.7394;b'T';;;;
0;664;b'F';70.0;b'2005307';18.975;-13.927501;317.88504;b'T';;;;
0;1051;b'F';70.0;b'2005307';15.631111111111112;-0.631103;330.2984;b'T';;;;
0;1052;b'F';70.0;b'2005307';15.666944444444445;-8.047462;331.80255;b'T';;;;
0;1053;b'F';70.0;b'2005307';15.703055555555554;-15.52845;333.08292;b'T';;;;
1;75;b'T';72.5;b'2005307';3.4405555555555556;-10.330413;330.0459;b'T';;;;
1;76;b'T';72.5;b'2005307';3.4766666666666666;-3.047519;331.99243;b'T';;;;
1;663;b'F';72.5;b'2005307';18.939444444444444;-6.702358;315.7394;b'T';;;;
1;664;b'F';72.5;b'2005307';18.975;-13.927501;317.88504;b'T';;;;
1;1051;b'F';72.5;b'2005307';15.631111111111112;-0.631103;330.2984;b'T';;;;
1;1052;b'F';72.5;b'2005307';15.666944444444445;-8.047462;331.80255;b'T';;;;
1;1053;b'F';72.5;b'2005307';15.703055555555554;-15.52845;333.08292;b'T';;;;
2;75;b'T';75.0;b'2005307';3.4405555555555556;-10.330413;330.0459;b'T';;;;
2;76;b'T';75.0;b'2005307';3.4766666666666666;-3.047519;331.99243;b'T';;;;
2;663;b'F';75.0;b'2005307';18.939444444444444;-6.702358;315.7394;b'T';;;;
2;664;b'F';75.0;b'2005307';18.975;-13.927501;317.88504;b'T';;;;
2;1051;b'F';75.0;b'2005307';15.631111111111112;-0.631103;330.2984;b'T';;;;
2;1052;b'F';75.0;b'2005307';15.666944444444445;-8.047462;331.80255;b'T';;;;
2;1053;b'F';75.0;b'2005307';15.703055555555554;-15.52845;333.08292;b'T';;;;
3;75;b'T';77.5;b'2005307';3.4405555555555556;-10.330413;330.0459;b'T';;;;
3;76;b'T';77.5;b'2005307';3.4766666666666666;-3.047519;331.99243;b'T';;;;
3;663;b'F';77.5;b'2005307';18.939444444444444;-6.702358;315.7394;b'T';;;;
3;664;b'F';77.5;b'2005307';18.975;-13.927501;317.88504;b'T';;;;
3;1051;b'F';77.5;b'2005307';15.631111111111112;-0.631103;330.2984;b'T';;;;
3;1052;b'F';77.5;b'2005307';15.666944444444445;-8.047462;331.80255;b'T';;;;
3;1053;b'F';77.5;b'2005307';15.703055555555554;-15.52845;333.08292;b'T';;;;
4;75;b'T';80.0;b'2005307';3.4405555555555556;-10.330413;330.0459;b'T';-40.533276;642.0498;-58.584763;525.28564
4;76;b'T';80.0;b'2005307';3.4766666666666666;-3.047519;331.99243;b'T';-7.4377427;638.04156;-10.303218;457.66724
4;663;b'F';80.0;b'2005307';18.939444444444444;-6.702358;315.7394;b'T';;;;
4;664;b'F';80.0;b'2005307';18.975;-13.927501;317.88504;b'T';;;;
4;1051;b'F';80.0;b'2005307';15.631111111111112;-0.631103;330.2984;b'T';;;;
4;1052;b'F';80.0;b'2005307';15.666944444444445;-8.047462;331.80255;b'T';;;;
4;1053;b'F';80.0;b'2005307';15.703055555555554;-15.52845;333.08292;b'T';;;;
5;75;b'T';82.5;b'2005307';3.4405555555555556;-10.330413;330.0459;b'T';-38.807003;615.76654;-49.118343;506.44894
5;76;b'T';82.5;b'2005307';3.4766666666666666;-3.047519;331.99243;b'T';-9.44479;618.3907;-5.340731;440.06107
5;663;b'F';82.5;b'2005307';18.939444444444444;-6.702358;315.7394;b'T';-20.140015;516.36566;-32.201866;467.8317
5;664;b'F';82.5;b'2005307';18.975;-13.927501;317.88504;b'T';;;;
