nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;284;b'F';70.0;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
0;285;b'F';70.0;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
0;286;b'F';70.0;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
0;367;b'F';70.0;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
0;368;b'F';70.0;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
0;369;b'F';70.0;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
0;903;b'T';70.0;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';;;;
0;904;b'T';70.0;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';;;;
1;284;b'F';72.5;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
1;285;b'F';72.5;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
1;286;b'F';72.5;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
1;367;b'F';72.5;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
1;368;b'F';72.5;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
1;369;b'F';72.5;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
1;903;b'T';72.5;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';;;;
1;904;b'T';72.5;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';;;;
2;284;b'F';75.0;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
2;285;b'F';75.0;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
2;286;b'F';75.0;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
2;367;b'F';75.0;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
2;368;b'F';75.0;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
2;369;b'F';75.0;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
2;903;b'T';75.0;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';;;;
2;904;b'T';75.0;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';;;;
3;284;b'F';77.5;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
3;285;b'F';77.5;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
3;286;b'F';77.5;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
3;367;b'F';77.5;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
3;368;b'F';77.5;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
3;369;b'F';77.5;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
3;903;b'T';77.5;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';;;;
3;904;b'T';77.5;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';;;;
4;284;b'F';80.0;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
4;285;b'F';80.0;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
4;286;b'F';80.0;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
4;367;b'F';80.0;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
4;368;b'F';80.0;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
4;369;b'F';80.0;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
4;903;b'T';80.0;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';;;;
4;904;b'T';80.0;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';;;;
5;284;b'F';82.5;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
5;285;b'F';82.5;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
5;286;b'F';82.5;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
5;367;b'F';82.5;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
5;368;b'F';82.5;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
5;369;b'F';82.5;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
5;903;b'T';82.5;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';75.04778;563.1625;-32.866253;465.9667
5;904;b'T';82.5;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';77.73144;756.2923;-17.172327;528.4367
6;284;b'F';85.0;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
6;285;b'F';85.0;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
6;286;b'F';85.0;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
6;367;b'F';85.0;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
6;368;b'F';85.0;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
6;369;b'F';85.0;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
6;903;b'T';85.0;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';96.75947;473.24252;2.7326107;390.39868
6;904;b'T';85.0;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';120.20296;625.25397;0.639349;452.4359
7;284;b'F';87.5;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
7;285;b'F';87.5;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
7;286;b'F';87.5;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
7;367;b'F';87.5;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
7;368;b'F';87.5;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
7;369;b'F';87.5;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
7;903;b'T';87.5;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';126.51003;367.35245;36.02968;323.68637
7;904;b'T';87.5;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';149.10814;475.56146;48.815407;371.09192
8;284;b'F';90.0;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
8;285;b'F';90.0;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
8;286;b'F';90.0;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
8;367;b'F';90.0;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
8;368;b'F';90.0;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
8;369;b'F';90.0;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
8;903;b'T';90.0;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';98.78669;348.68137;29.383442;323.76224
8;904;b'T';90.0;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';116.72357;448.93146;33.86175;323.1644
9;284;b'F';92.5;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
9;285;b'F';92.5;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
9;286;b'F';92.5;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
9;367;b'F';92.5;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
9;368;b'F';92.5;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
9;369;b'F';92.5;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
9;903;b'T';92.5;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';54.707466;321.94775;-7.252386;285.73187
9;904;b'T';92.5;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';53.04483;453.78683;-3.749689;314.8773
10;284;b'F';95.0;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
10;285;b'F';95.0;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
10;286;b'F';95.0;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
10;367;b'F';95.0;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
10;368;b'F';95.0;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
10;369;b'F';95.0;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
10;903;b'T';95.0;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';41.624985;375.42346;-38.02073;297.10156
10;904;b'T';95.0;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';43.989323;617.0198;-22.449966;391.23666
11;284;b'F';97.5;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
11;285;b'F';97.5;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
11;286;b'F';97.5;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
11;367;b'F';97.5;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
11;368;b'F';97.5;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
11;369;b'F';97.5;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
11;903;b'T';97.5;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';91.371605;317.7468;-28.109592;320.15033
11;904;b'T';97.5;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';82.60888;408.05487;-8.268127;351.62854
12;284;b'F';100.0;b'2005241';5.630833333333333;-0.63130105;316.21243;b'T';;;;
12;285;b'F';100.0;b'2005241';5.666666666666667;-8.047616;317.71674;b'T';;;;
12;286;b'F';100.0;b'2005241';5.702222222222222;-15.528569;319.00565;b'T';;;;
12;367;b'F';100.0;b'2005241';7.285833333333333;0.6313604;324.19937;b'T';;;;
12;368;b'F';100.0;b'2005241';7.322222222222222;-6.702098;325.97427;b'T';;;;
12;369;b'F';100.0;b'2005241';7.358611111111111;-13.92719;328.10748;b'T';;;;
12;903;b'T';100.0;b'2005241';19.36916666666667;-11.781222;319.4737;b'T';143.9694;292.16666;-11.087879;330.22128
12;904;b'T';100.0;b'2005241';19.404999999999998;-4.3302083;320.86182;b'T';122.10452;295.5476;13.557709;335.88052
