nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;773;b'F';70.0;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';;;;
0;774;b'F';70.0;b'2006219';11.9975;-6.702648;319.58926;b'T';;;;
0;775;b'F';70.0;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';;;;
0;1356;b'T';70.0;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';;;;
0;1357;b'T';70.0;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';;;;
0;1547;b'T';70.0;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
1;773;b'F';72.5;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';;;;
1;774;b'F';72.5;b'2006219';11.9975;-6.702648;319.58926;b'T';;;;
1;775;b'F';72.5;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';;;;
1;1356;b'T';72.5;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';;;;
1;1357;b'T';72.5;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';;;;
1;1547;b'T';72.5;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
2;773;b'F';75.0;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';;;;
2;774;b'F';75.0;b'2006219';11.9975;-6.702648;319.58926;b'T';;;;
2;775;b'F';75.0;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';;;;
2;1356;b'T';75.0;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';;;;
2;1357;b'T';75.0;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';;;;
2;1547;b'T';75.0;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
3;773;b'F';77.5;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';;;;
3;774;b'F';77.5;b'2006219';11.9975;-6.702648;319.58926;b'T';;;;
3;775;b'F';77.5;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';;;;
3;1356;b'T';77.5;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';;;;
3;1357;b'T';77.5;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';;;;
3;1547;b'T';77.5;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
4;773;b'F';80.0;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';156.17238;681.49255;-46.54679;474.9122
4;774;b'F';80.0;b'2006219';11.9975;-6.702648;319.58926;b'T';60.920033;604.7592;-152.3028;354.21063
4;775;b'F';80.0;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';112.29982;840.6151;-136.85916;476.04852
4;1356;b'T';80.0;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';-129.28632;536.62714;74.08936;642.8015
4;1357;b'T';80.0;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';-112.23834;503.57233;96.363;448.57294
4;1547;b'T';80.0;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
5;773;b'F';82.5;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';47.077957;510.157;-7.0534935;441.56076
5;774;b'F';82.5;b'2006219';11.9975;-6.702648;319.58926;b'T';-50.457596;407.56613;-137.7674;223.88037
5;775;b'F';82.5;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';48.65017;513.8499;-126.5008;268.74338
5;1356;b'T';82.5;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';-124.57002;417.97644;74.33142;620.0387
5;1357;b'T';82.5;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';-112.365585;412.44287;100.47438;404.85657
5;1547;b'T';82.5;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
6;773;b'F';85.0;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';57.57425;373.6799;1.2004852;233.283
6;774;b'F';85.0;b'2006219';11.9975;-6.702648;319.58926;b'T';-39.07633;387.65738;-134.39894;336.28513
6;775;b'F';85.0;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';37.44059;490.46658;-73.61705;408.07217
6;1356;b'T';85.0;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';-110.17667;277.31277;68.19809;584.81476
6;1357;b'T';85.0;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';-112.20509;264.0826;84.82448;360.49063
6;1547;b'T';85.0;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
7;773;b'F';87.5;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';52.647728;343.54794;12.929939;275.68137
7;774;b'F';87.5;b'2006219';11.9975;-6.702648;319.58926;b'T';-31.618149;331.93054;-137.09741;220.16037
7;775;b'F';87.5;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';26.183453;427.54974;-41.176975;445.49
7;1356;b'T';87.5;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';-79.39435;239.95474;57.852016;524.66626
7;1357;b'T';87.5;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';-110.843056;163.96149;54.9097;270.87292
7;1547;b'T';87.5;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
8;773;b'F';90.0;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';56.010254;292.97586;32.39935;272.6321
8;774;b'F';90.0;b'2006219';11.9975;-6.702648;319.58926;b'T';4.191098;293.39487;-48.428947;233.64731
8;775;b'F';90.0;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';5.693607;378.77426;2.4938145;240.31363
8;1356;b'T';90.0;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';-35.06221;268.97354;60.008286;435.96512
8;1357;b'T';90.0;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';-99.406494;179.4711;42.71354;214.96796
8;1547;b'T';90.0;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
9;773;b'F';92.5;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';48.276237;306.77713;101.53549;233.62587
9;774;b'F';92.5;b'2006219';11.9975;-6.702648;319.58926;b'T';65.26876;299.10596;144.92267;271.02914
9;775;b'F';92.5;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';-77.14138;359.58618;-14.526379;246.08026
9;1356;b'T';92.5;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';14.913214;342.6881;85.119896;475.108
9;1357;b'T';92.5;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';-54.282112;283.13812;74.223694;265.96152
9;1547;b'T';92.5;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
10;773;b'F';95.0;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';-81.55238;310.0845;-4.2543335;267.57114
10;774;b'F';95.0;b'2006219';11.9975;-6.702648;319.58926;b'T';-2.4207077;317.62225;106.89011;339.7718
10;775;b'F';95.0;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';-56.70632;366.0972;81.596985;361.58524
10;1356;b'T';95.0;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';68.19558;415.3706;116.52281;516.16925
10;1357;b'T';95.0;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';10.427361;371.76517;116.61669;316.81436
10;1547;b'T';95.0;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
11;773;b'F';97.5;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';-125.7039;317.22318;-92.559044;265.0718
11;774;b'F';97.5;b'2006219';11.9975;-6.702648;319.58926;b'T';-16.781616;277.34262;74.40461;172.35323
11;775;b'F';97.5;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';3.638363;365.2129;121.616875;216.93713
11;1356;b'T';97.5;b'2006219';20.771944444444443;-10.330644;328.79892;b'T';93.90202;434.75565;130.9639;353.3292
11;1357;b'T';97.5;b'2006219';20.80777777777778;-3.0477304;330.74963;b'T';47.23623;416.47504;135.15227;290.59845
11;1547;b'T';97.5;b'2006220';0.08;-4.3297544;314.48132;b'?';;;;
12;773;b'F';100.0;b'2006219';11.961666666666668;0.63087887;317.8062;b'T';-51.012016;338.65167;-69.5672;268.8281
12;774;b'F';100.0;b'2006219';11.9975;-6.702648;319.58926;b'T';44.15847;276.14133;98.41765;194.79926
12;775;b'F';100.0;b'2006219';12.033333333333333;-13.927813;321.73062;b'T';64.80121;391.4223;122.68552;260.0641
