nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;122;b'F';70.0;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
0;123;b'F';70.0;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
0;1078;b'T';70.0;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';;;;
0;1079;b'T';70.0;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';;;;
1;122;b'F';72.5;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
1;123;b'F';72.5;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
1;1078;b'T';72.5;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';;;;
1;1079;b'T';72.5;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';;;;
2;122;b'F';75.0;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
2;123;b'F';75.0;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
2;1078;b'T';75.0;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';;;;
2;1079;b'T';75.0;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';;;;
3;122;b'F';77.5;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
3;123;b'F';77.5;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
3;1078;b'T';77.5;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';;;;
3;1079;b'T';77.5;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';;;;
4;122;b'F';80.0;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
4;123;b'F';80.0;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
4;1078;b'T';80.0;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';-40.48136;803.4657;-20.20281;791.32336
4;1079;b'T';80.0;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';-103.39434;901.5186;-26.189722;523.8567
5;122;b'F';82.5;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
5;123;b'F';82.5;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
5;1078;b'T';82.5;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';-59.930317;596.78125;-4.8580456;548.46765
5;1079;b'T';82.5;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';-118.351456;741.91864;-18.995682;378.32513
6;122;b'F';85.0;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
6;123;b'F';85.0;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
6;1078;b'T';85.0;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';-78.59642;449.72656;15.4860115;431.79657
6;1079;b'T';85.0;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';-147.23634;573.7259;-14.102589;295.3314
7;122;b'F';87.5;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
7;123;b'F';87.5;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
7;1078;b'T';87.5;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';-89.077644;383.92017;18.882414;376.078
7;1079;b'T';87.5;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';-135.12923;426.52097;-14.888027;244.43452
8;122;b'F';90.0;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
8;123;b'F';90.0;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
8;1078;b'T';90.0;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';-71.95666;340.90097;10.29233;350.86316
8;1079;b'T';90.0;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';-107.91736;402.15253;-21.877275;229.6254
9;122;b'F';92.5;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
9;123;b'F';92.5;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
9;1078;b'T';92.5;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';-35.192684;373.6233;-20.504879;340.6915
9;1079;b'T';92.5;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';-78.6177;451.4285;-38.675026;230.25183
10;122;b'F';95.0;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
10;123;b'F';95.0;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
10;1078;b'T';95.0;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';-8.594305;416.6136;-55.918533;356.36084
10;1079;b'T';95.0;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';-51.857727;493.45844;-61.537167;247.87253
11;122;b'F';97.5;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
11;123;b'F';97.5;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
11;1078;b'T';97.5;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';4.270643;456.88065;-70.51288;396.78616
11;1079;b'T';97.5;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';-16.076359;494.95996;-58.887672;260.07278
12;122;b'F';100.0;b'2006240';4.693611111111111;-0.63113457;332.03116;b'T';;;;
12;123;b'F';100.0;b'2006240';4.729444444444444;-8.047471;333.53525;b'T';;;;
12;1078;b'T';100.0;b'2006240';16.77583333333333;-10.3301325;326.68997;b'T';33.51704;445.64673;-53.30868;439.5435
12;1079;b'T';100.0;b'2006240';16.811944444444446;-3.0472643;328.63663;b'T';14.676519;438.50623;-41.298634;254.26912
