nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;410;b'T';70.0;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
0;411;b'T';70.0;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
0;597;b'T';70.0;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';;;;
0;1014;b'F';70.0;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';;;;
0;1015;b'F';70.0;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';;;;
0;1016;b'F';70.0;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';;;;
1;410;b'T';72.5;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
1;411;b'T';72.5;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
1;597;b'T';72.5;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';;;;
1;1014;b'F';72.5;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';;;;
1;1015;b'F';72.5;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';;;;
1;1016;b'F';72.5;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';;;;
2;410;b'T';75.0;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
2;411;b'T';75.0;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
2;597;b'T';75.0;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';;;;
2;1014;b'F';75.0;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';;;;
2;1015;b'F';75.0;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';;;;
2;1016;b'F';75.0;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';;;;
3;410;b'T';77.5;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
3;411;b'T';77.5;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
3;597;b'T';77.5;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';;;;
3;1014;b'F';77.5;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';;;;
3;1015;b'F';77.5;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';;;;
3;1016;b'F';77.5;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';;;;
4;410;b'T';80.0;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
4;411;b'T';80.0;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
4;597;b'T';80.0;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';;;;
4;1014;b'F';80.0;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';5.49716;436.04285;15.698596;718.8666
4;1015;b'F';80.0;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';8.773536;581.2548;13.69218;414.99615
4;1016;b'F';80.0;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';3.8977127;455.9928;6.688184;336.29852
5;410;b'T';82.5;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
5;411;b'T';82.5;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
5;597;b'T';82.5;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';22.906734;769.47845;68.02173;566.59265
5;1014;b'F';82.5;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';24.476355;244.88559;49.996887;408.6347
5;1015;b'F';82.5;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';29.488708;303.08334;47.523525;251.86569
5;1016;b'F';82.5;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';30.548685;251.57607;42.62722;220.18852
6;410;b'T';85.0;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
6;411;b'T';85.0;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
6;597;b'T';85.0;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';10.709556;604.0239;51.417286;440.28552
6;1014;b'F';85.0;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';37.073376;110.670296;56.757156;172.2101
6;1015;b'F';85.0;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';40.354073;141.60228;57.417007;105.65357
6;1016;b'F';85.0;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';46.601597;121.9752;59.895622;100.88705
7;410;b'T';87.5;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
7;411;b'T';87.5;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
7;597;b'T';87.5;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';-6.1458025;460.85486;37.30938;357.82617
7;1014;b'F';87.5;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';13.190495;75.29407;13.643644;105.61613
7;1015;b'F';87.5;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';9.454093;120.01805;13.063107;49.428932
7;1016;b'F';87.5;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';20.763716;94.78739;21.7063;45.208134
8;410;b'T';90.0;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
8;411;b'T';90.0;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
8;597;b'T';90.0;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';-29.742062;291.33337;3.767684;290.11108
8;1014;b'F';90.0;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';-45.678352;93.57323;-50.188557;125.47725
8;1015;b'F';90.0;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';-52.073654;161.63136;-53.02807;49.505547
8;1016;b'F';90.0;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';-36.483025;123.22413;-42.389465;43.015533
9;410;b'T';92.5;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
9;411;b'T';92.5;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
9;597;b'T';92.5;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';-19.408268;275.96503;-31.767756;286.82043
9;1014;b'F';92.5;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';-91.955894;105.05516;-70.533005;143.02338
9;1015;b'F';92.5;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';-100.78362;184.366;-81.78625;56.947754
9;1016;b'F';92.5;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';-82.18072;140.63908;-76.223564;49.419544
10;410;b'T';95.0;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
10;411;b'T';95.0;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
10;597;b'T';95.0;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';-11.895518;370.27008;-41.355667;323.5716
10;1014;b'F';95.0;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';-96.5823;141.33084;-22.686386;193.05121
10;1015;b'F';95.0;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';-96.06707;237.26157;-42.14169;79.750496
10;1016;b'F';95.0;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';-75.5918;180.68356;-49.360806;68.068726
11;410;b'T';97.5;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
11;411;b'T';97.5;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
11;597;b'T';97.5;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';-22.732304;473.90656;-64.92917;390.49362
11;1014;b'F';97.5;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';-63.784687;205.32991;38.639374;269.4162
11;1015;b'F';97.5;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';-36.971428;324.71692;24.915508;111.391945
11;1016;b'F';97.5;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';-14.4835205;248.67737;8.540056;96.89648
12;410;b'T';100.0;b'2005283';8.195;-10.330785;329.6328;b'T';;;;
12;411;b'T';100.0;b'2005283';8.230555555555556;-3.0478482;331.58762;b'T';;;;
12;597;b'T';100.0;b'2005283';11.502222222222223;-4.3297377;315.32755;b'T';-35.8223;429.73642;-90.18413;363.22427
12;1014;b'F';100.0;b'2005283';20.384444444444444;-0.6303913;329.9017;b'T';-24.638214;281.6116;57.49286;368.0781
12;1015;b'F';100.0;b'2005283';20.420555555555556;-8.04719;331.40164;b'T';;;;
12;1016;b'F';100.0;b'2005283';20.456388888888892;-15.5282135;332.68607;b'T';;;;
