nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;191;b'F';70.0;b'2005128';3.701388888888889;-0.6303636;319.93433;b'T';;;;
0;192;b'F';70.0;b'2005128';3.737222222222222;-8.04679;321.43814;b'T';;;;
0;193;b'F';70.0;b'2005128';3.7733333333333334;-15.527943;322.71835;b'T';;;;
0;295;b'F';70.0;b'2005128';5.355555555555555;0.63039047;327.9338;b'T';;;;
0;296;b'F';70.0;b'2005128';5.391666666666667;-6.7029963;329.71243;b'T';;;;
0;297;b'F';70.0;b'2005128';5.427499999999999;-13.928324;331.85364;b'T';;;;
0;779;b'T';70.0;b'2005128';15.78611111111111;-10.331157;314.556;b'';;;;
0;780;b'T';70.0;b'2005128';15.821666666666665;-3.048186;316.5107;b'';;;;
0;848;b'T';70.0;b'2005128';17.44;-11.780207;323.19205;b'T';;;;
0;849;b'T';70.0;b'2005128';17.475833333333334;-4.329495;324.57968;b'T';;;;
1;191;b'F';72.5;b'2005128';3.701388888888889;-0.6303636;319.93433;b'T';;;;
1;192;b'F';72.5;b'2005128';3.737222222222222;-8.04679;321.43814;b'T';;;;
1;193;b'F';72.5;b'2005128';3.7733333333333334;-15.527943;322.71835;b'T';;;;
1;295;b'F';72.5;b'2005128';5.355555555555555;0.63039047;327.9338;b'T';;;;
1;296;b'F';72.5;b'2005128';5.391666666666667;-6.7029963;329.71243;b'T';;;;
1;297;b'F';72.5;b'2005128';5.427499999999999;-13.928324;331.85364;b'T';;;;
1;779;b'T';72.5;b'2005128';15.78611111111111;-10.331157;314.556;b'';;;;
1;780;b'T';72.5;b'2005128';15.821666666666665;-3.048186;316.5107;b'';;;;
1;848;b'T';72.5;b'2005128';17.44;-11.780207;323.19205;b'T';;;;
1;849;b'T';72.5;b'2005128';17.475833333333334;-4.329495;324.57968;b'T';;;;
2;191;b'F';75.0;b'2005128';3.701388888888889;-0.6303636;319.93433;b'T';;;;
2;192;b'F';75.0;b'2005128';3.737222222222222;-8.04679;321.43814;b'T';;;;
2;193;b'F';75.0;b'2005128';3.7733333333333334;-15.527943;322.71835;b'T';;;;
2;295;b'F';75.0;b'2005128';5.355555555555555;0.63039047;327.9338;b'T';;;;
2;296;b'F';75.0;b'2005128';5.391666666666667;-6.7029963;329.71243;b'T';;;;
2;297;b'F';75.0;b'2005128';5.427499999999999;-13.928324;331.85364;b'T';;;;
2;779;b'T';75.0;b'2005128';15.78611111111111;-10.331157;314.556;b'';;;;
2;780;b'T';75.0;b'2005128';15.821666666666665;-3.048186;316.5107;b'';;;;
2;848;b'T';75.0;b'2005128';17.44;-11.780207;323.19205;b'T';;;;
2;849;b'T';75.0;b'2005128';17.475833333333334;-4.329495;324.57968;b'T';;;;
3;191;b'F';77.5;b'2005128';3.701388888888889;-0.6303636;319.93433;b'T';;;;
3;192;b'F';77.5;b'2005128';3.737222222222222;-8.04679;321.43814;b'T';;;;
3;193;b'F';77.5;b'2005128';3.7733333333333334;-15.527943;322.71835;b'T';;;;
3;295;b'F';77.5;b'2005128';5.355555555555555;0.63039047;327.9338;b'T';;;;
3;296;b'F';77.5;b'2005128';5.391666666666667;-6.7029963;329.71243;b'T';;;;
3;297;b'F';77.5;b'2005128';5.427499999999999;-13.928324;331.85364;b'T';;;;
3;779;b'T';77.5;b'2005128';15.78611111111111;-10.331157;314.556;b'';;;;
3;780;b'T';77.5;b'2005128';15.821666666666665;-3.048186;316.5107;b'';;;;
3;848;b'T';77.5;b'2005128';17.44;-11.780207;323.19205;b'T';;;;
3;849;b'T';77.5;b'2005128';17.475833333333334;-4.329495;324.57968;b'T';;;;
4;191;b'F';80.0;b'2005128';3.701388888888889;-0.6303636;319.93433;b'T';;;;
4;192;b'F';80.0;b'2005128';3.737222222222222;-8.04679;321.43814;b'T';;;;
4;193;b'F';80.0;b'2005128';3.7733333333333334;-15.527943;322.71835;b'T';;;;
4;295;b'F';80.0;b'2005128';5.355555555555555;0.63039047;327.9338;b'T';;;;
4;296;b'F';80.0;b'2005128';5.391666666666667;-6.7029963;329.71243;b'T';;;;
4;297;b'F';80.0;b'2005128';5.427499999999999;-13.928324;331.85364;b'T';;;;
4;779;b'T';80.0;b'2005128';15.78611111111111;-10.331157;314.556;b'';60.036034;0.82845336;-122.243935;0.81607157
