nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;135;b'T';70.0;b'2006065';3.0811111111111114;-10.33082;331.09583;b'T';;;;
0;136;b'T';70.0;b'2006065';3.1172222222222223;-3.047886;333.04233;b'T';;;;
0;340;b'T';70.0;b'2006065';6.355277777777777;-11.7804575;315.3611;b'T';;;;
0;341;b'T';70.0;b'2006065';6.390833333333333;-4.329775;316.75305;b'T';;;;
0;813;b'F';70.0;b'2006065';15.27111111111111;-0.63065815;331.35657;b'T';;;;
0;814;b'F';70.0;b'2006065';15.306944444444444;-8.047051;332.86053;b'T';;;;
0;977;b'F';70.0;b'2006065';18.54416666666667;0.63077384;315.00613;b'T';;;;
0;978;b'F';70.0;b'2006065';18.579722222222223;-6.7025795;316.7932;b'T';;;;
0;979;b'F';70.0;b'2006065';18.61527777777778;-13.927772;318.9387;b'T';;;;
1;135;b'T';72.5;b'2006065';3.0811111111111114;-10.33082;331.09583;b'T';;;;
1;136;b'T';72.5;b'2006065';3.1172222222222223;-3.047886;333.04233;b'T';;;;
1;340;b'T';72.5;b'2006065';6.355277777777777;-11.7804575;315.3611;b'T';;;;
1;341;b'T';72.5;b'2006065';6.390833333333333;-4.329775;316.75305;b'T';;;;
1;813;b'F';72.5;b'2006065';15.27111111111111;-0.63065815;331.35657;b'T';;;;
1;814;b'F';72.5;b'2006065';15.306944444444444;-8.047051;332.86053;b'T';;;;
1;977;b'F';72.5;b'2006065';18.54416666666667;0.63077384;315.00613;b'T';;;;
1;978;b'F';72.5;b'2006065';18.579722222222223;-6.7025795;316.7932;b'T';;;;
1;979;b'F';72.5;b'2006065';18.61527777777778;-13.927772;318.9387;b'T';;;;
2;135;b'T';75.0;b'2006065';3.0811111111111114;-10.33082;331.09583;b'T';;;;
2;136;b'T';75.0;b'2006065';3.1172222222222223;-3.047886;333.04233;b'T';;;;
2;340;b'T';75.0;b'2006065';6.355277777777777;-11.7804575;315.3611;b'T';;;;
2;341;b'T';75.0;b'2006065';6.390833333333333;-4.329775;316.75305;b'T';;;;
2;813;b'F';75.0;b'2006065';15.27111111111111;-0.63065815;331.35657;b'T';;;;
2;814;b'F';75.0;b'2006065';15.306944444444444;-8.047051;332.86053;b'T';;;;
2;977;b'F';75.0;b'2006065';18.54416666666667;0.63077384;315.00613;b'T';;;;
2;978;b'F';75.0;b'2006065';18.579722222222223;-6.7025795;316.7932;b'T';;;;
2;979;b'F';75.0;b'2006065';18.61527777777778;-13.927772;318.9387;b'T';;;;
