nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;448;b'T';70.0;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
1;448;b'T';72.5;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
2;448;b'T';75.0;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
3;448;b'T';77.5;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
4;448;b'T';80.0;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
5;448;b'T';82.5;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
6;448;b'T';85.0;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
7;448;b'T';87.5;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
8;448;b'T';90.0;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
9;448;b'T';92.5;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
10;448;b'T';95.0;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
11;448;b'T';97.5;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
12;448;b'T';100.0;b'2006339';21.059444444444445;-3.0484776;331.46002;b'T';;;;
