nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;29;b'F';70.0;b'2006141';0.3988888888888889;-0.6295507;329.91486;b'T';;;;
0;30;b'F';70.0;b'2006141';0.435;-8.046123;331.41415;b'T';;;;
0;31;b'F';70.0;b'2006141';0.4708333333333333;-15.527312;332.69812;b'T';;;;
0;189;b'F';70.0;b'2006141';3.708055555555555;-6.7039604;315.34286;b'T';;;;
0;190;b'F';70.0;b'2006141';3.7444444444444445;-13.929315;317.47534;b'T';;;;
0;718;b'T';70.0;b'2006141';12.481944444444444;-10.332183;324.56207;b'T';;;;
0;719;b'T';70.0;b'2006141';12.5175;-3.0488977;326.51648;b'T';;;;
0;841;b'T';70.0;b'2006141';14.136111111111111;-11.779625;333.194;b'T';;;;
1;29;b'F';72.5;b'2006141';0.3988888888888889;-0.6295507;329.91486;b'T';;;;
1;30;b'F';72.5;b'2006141';0.435;-8.046123;331.41415;b'T';;;;
1;31;b'F';72.5;b'2006141';0.4708333333333333;-15.527312;332.69812;b'T';;;;
1;189;b'F';72.5;b'2006141';3.708055555555555;-6.7039604;315.34286;b'T';;;;
1;190;b'F';72.5;b'2006141';3.7444444444444445;-13.929315;317.47534;b'T';;;;
1;718;b'T';72.5;b'2006141';12.481944444444444;-10.332183;324.56207;b'T';;;;
1;719;b'T';72.5;b'2006141';12.5175;-3.0488977;326.51648;b'T';;;;
1;841;b'T';72.5;b'2006141';14.136111111111111;-11.779625;333.194;b'T';;;;
2;29;b'F';75.0;b'2006141';0.3988888888888889;-0.6295507;329.91486;b'T';;;;
2;30;b'F';75.0;b'2006141';0.435;-8.046123;331.41415;b'T';;;;
2;31;b'F';75.0;b'2006141';0.4708333333333333;-15.527312;332.69812;b'T';;;;
2;189;b'F';75.0;b'2006141';3.708055555555555;-6.7039604;315.34286;b'T';;;;
2;190;b'F';75.0;b'2006141';3.7444444444444445;-13.929315;317.47534;b'T';;;;
2;718;b'T';75.0;b'2006141';12.481944444444444;-10.332183;324.56207;b'T';;;;
2;719;b'T';75.0;b'2006141';12.5175;-3.0488977;326.51648;b'T';;;;
2;841;b'T';75.0;b'2006141';14.136111111111111;-11.779625;333.194;b'T';;;;
3;29;b'F';77.5;b'2006141';0.3988888888888889;-0.6295507;329.91486;b'T';;;;
3;30;b'F';77.5;b'2006141';0.435;-8.046123;331.41415;b'T';;;;
3;31;b'F';77.5;b'2006141';0.4708333333333333;-15.527312;332.69812;b'T';;;;
3;189;b'F';77.5;b'2006141';3.708055555555555;-6.7039604;315.34286;b'T';;;;
3;190;b'F';77.5;b'2006141';3.7444444444444445;-13.929315;317.47534;b'T';;;;
3;718;b'T';77.5;b'2006141';12.481944444444444;-10.332183;324.56207;b'T';;;;
3;719;b'T';77.5;b'2006141';12.5175;-3.0488977;326.51648;b'T';;;;
3;841;b'T';77.5;b'2006141';14.136111111111111;-11.779625;333.194;b'T';;;;
4;29;b'F';80.0;b'2006141';0.3988888888888889;-0.6295507;329.91486;b'T';;;;
4;30;b'F';80.0;b'2006141';0.435;-8.046123;331.41415;b'T';40.287273;648.3405;14.774487;492.8985
4;31;b'F';80.0;b'2006141';0.4708333333333333;-15.527312;332.69812;b'T';-8.552549;542.4065;8.930937;460.30826
4;189;b'F';80.0;b'2006141';3.708055555555555;-6.7039604;315.34286;b'T';;;;
4;190;b'F';80.0;b'2006141';3.7444444444444445;-13.929315;317.47534;b'T';;;;
4;718;b'T';80.0;b'2006141';12.481944444444444;-10.332183;324.56207;b'T';;;;
4;719;b'T';80.0;b'2006141';12.5175;-3.0488977;326.51648;b'T';;;;
4;841;b'T';80.0;b'2006141';14.136111111111111;-11.779625;333.194;b'T';;;;
5;29;b'F';82.5;b'2006141';0.3988888888888889;-0.6295507;329.91486;b'T';64.27724;498.80234;-10.506592;433.09772
5;30;b'F';82.5;b'2006141';0.435;-8.046123;331.41415;b'T';34.407368;591.5912;6.46703;454.04495
5;31;b'F';82.5;b'2006141';0.4708333333333333;-15.527312;332.69812;b'T';-12.405094;522.20386;6.611618;442.7871
5;189;b'F';82.5;b'2006141';3.708055555555555;-6.7039604;315.34286;b'T';;;;
5;190;b'F';82.5;b'2006141';3.7444444444444445;-13.929315;317.47534;b'T';;;;
5;718;b'T';82.5;b'2006141';12.481944444444444;-10.332183;324.56207;b'T';;;;
5;719;b'T';82.5;b'2006141';12.5175;-3.0488977;326.51648;b'T';;;;
5;841;b'T';82.5;b'2006141';14.136111111111111;-11.779625;333.194;b'T';-43.334156;420.26035;-64.48569;501.6255
6;29;b'F';85.0;b'2006141';0.3988888888888889;-0.6295507;329.91486;b'T';58.58438;395.2671;-12.002504;352.75186
6;30;b'F';85.0;b'2006141';0.435;-8.046123;331.41415;b'T';26.675999;469.81137;0.9378629;369.6749
6;31;b'F';85.0;b'2006141';0.4708333333333333;-15.527312;332.69812;b'T';-11.288374;479.5657;8.4072075;409.02164
6;189;b'F';85.0;b'2006141';3.708055555555555;-6.7039604;315.34286;b'T';;;;
6;190;b'F';85.0;b'2006141';3.7444444444444445;-13.929315;317.47534;b'T';;;;
6;718;b'T';85.0;b'2006141';12.481944444444444;-10.332183;324.56207;b'T';-25.76952;296.0973;15.96924;188.76903
6;719;b'T';85.0;b'2006141';12.5175;-3.0488977;326.51648;b'T';-10.782204;186.6239;27.530895;105.65473
6;841;b'T';85.0;b'2006141';14.136111111111111;-11.779625;333.194;b'T';-18.310217;320.31946;-56.820206;369.05127
7;29;b'F';87.5;b'2006141';0.3988888888888889;-0.6295507;329.91486;b'T';61.987732;286.28577;-9.130728;253.41086
7;30;b'F';87.5;b'2006141';0.435;-8.046123;331.41415;b'T';20.966835;344.55554;-9.90564;276.324
7;31;b'F';87.5;b'2006141';0.4708333333333333;-15.527312;332.69812;b'T';-5.0398445;405.0819;7.2231665;345.94037
7;189;b'F';87.5;b'2006141';3.708055555555555;-6.7039604;315.34286;b'T';;;;
7;190;b'F';87.5;b'2006141';3.7444444444444445;-13.929315;317.47534;b'T';;;;
