nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;150;b'F';70.0;b'2006248';3.633611111111111;-0.63070345;324.276;b'T';;;;
0;151;b'F';70.0;b'2006248';3.669722222222222;-8.047088;325.77582;b'T';;;;
0;152;b'F';70.0;b'2006248';3.705277777777778;-15.5282;327.06454;b'T';;;;
0;251;b'F';70.0;b'2006248';5.286666666666666;0.63073033;332.2922;b'T';;;;
0;869;b'T';70.0;b'2006248';15.715833333333334;-10.330744;318.9351;b'T';;;;
0;870;b'T';70.0;b'2006248';15.75138888888889;-3.0478225;320.88995;b'T';;;;
0;942;b'T';70.0;b'2006248';17.369722222222222;-11.780488;327.57108;b'T';;;;
0;943;b'T';70.0;b'2006248';17.405555555555555;-4.329814;328.95892;b'T';;;;
1;150;b'F';72.5;b'2006248';3.633611111111111;-0.63070345;324.276;b'T';;;;
1;151;b'F';72.5;b'2006248';3.669722222222222;-8.047088;325.77582;b'T';;;;
1;152;b'F';72.5;b'2006248';3.705277777777778;-15.5282;327.06454;b'T';;;;
1;251;b'F';72.5;b'2006248';5.286666666666666;0.63073033;332.2922;b'T';;;;
1;869;b'T';72.5;b'2006248';15.715833333333334;-10.330744;318.9351;b'T';;;;
1;870;b'T';72.5;b'2006248';15.75138888888889;-3.0478225;320.88995;b'T';;;;
1;942;b'T';72.5;b'2006248';17.369722222222222;-11.780488;327.57108;b'T';;;;
1;943;b'T';72.5;b'2006248';17.405555555555555;-4.329814;328.95892;b'T';;;;
2;150;b'F';75.0;b'2006248';3.633611111111111;-0.63070345;324.276;b'T';;;;
2;151;b'F';75.0;b'2006248';3.669722222222222;-8.047088;325.77582;b'T';;;;
2;152;b'F';75.0;b'2006248';3.705277777777778;-15.5282;327.06454;b'T';;;;
2;251;b'F';75.0;b'2006248';5.286666666666666;0.63073033;332.2922;b'T';;;;
2;869;b'T';75.0;b'2006248';15.715833333333334;-10.330744;318.9351;b'T';;;;
2;870;b'T';75.0;b'2006248';15.75138888888889;-3.0478225;320.88995;b'T';;;;
2;942;b'T';75.0;b'2006248';17.369722222222222;-11.780488;327.57108;b'T';;;;
2;943;b'T';75.0;b'2006248';17.405555555555555;-4.329814;328.95892;b'T';;;;
3;150;b'F';77.5;b'2006248';3.633611111111111;-0.63070345;324.276;b'T';;;;
3;151;b'F';77.5;b'2006248';3.669722222222222;-8.047088;325.77582;b'T';;;;
3;152;b'F';77.5;b'2006248';3.705277777777778;-15.5282;327.06454;b'T';;;;
3;251;b'F';77.5;b'2006248';5.286666666666666;0.63073033;332.2922;b'T';;;;
