nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;222;b'T';70.0;b'2005185';3.9547222222222222;-10.33103;323.68372;b'T';;;;
0;223;b'T';70.0;b'2005185';3.9905555555555554;-3.0480638;325.6343;b'T';;;;
0;965;b'F';70.0;b'2005185';16.145555555555557;-0.6305937;323.93185;b'T';;;;
0;966;b'F';70.0;b'2005185';16.18138888888889;-8.047014;325.43567;b'T';;;;
0;967;b'F';70.0;b'2005185';16.217222222222222;-15.528059;326.71997;b'T';;;;
0;1032;b'F';70.0;b'2005185';17.8;0.6305728;331.92697;b'T';;;;
0;1033;b'F';70.0;b'2005185';17.835833333333333;-6.702803;333.70984;b'T';;;;
1;222;b'T';72.5;b'2005185';3.9547222222222222;-10.33103;323.68372;b'T';;;;
1;223;b'T';72.5;b'2005185';3.9905555555555554;-3.0480638;325.6343;b'T';;;;
1;965;b'F';72.5;b'2005185';16.145555555555557;-0.6305937;323.93185;b'T';;;;
1;966;b'F';72.5;b'2005185';16.18138888888889;-8.047014;325.43567;b'T';;;;
1;967;b'F';72.5;b'2005185';16.217222222222222;-15.528059;326.71997;b'T';;;;
1;1032;b'F';72.5;b'2005185';17.8;0.6305728;331.92697;b'T';;;;
1;1033;b'F';72.5;b'2005185';17.835833333333333;-6.702803;333.70984;b'T';;;;
2;222;b'T';75.0;b'2005185';3.9547222222222222;-10.33103;323.68372;b'T';;;;
2;223;b'T';75.0;b'2005185';3.9905555555555554;-3.0480638;325.6343;b'T';;;;
2;965;b'F';75.0;b'2005185';16.145555555555557;-0.6305937;323.93185;b'T';;;;
2;966;b'F';75.0;b'2005185';16.18138888888889;-8.047014;325.43567;b'T';;;;
2;967;b'F';75.0;b'2005185';16.217222222222222;-15.528059;326.71997;b'T';;;;
2;1032;b'F';75.0;b'2005185';17.8;0.6305728;331.92697;b'T';;;;
2;1033;b'F';75.0;b'2005185';17.835833333333333;-6.702803;333.70984;b'T';;;;
3;222;b'T';77.5;b'2005185';3.9547222222222222;-10.33103;323.68372;b'T';;;;
3;223;b'T';77.5;b'2005185';3.9905555555555554;-3.0480638;325.6343;b'T';;;;
3;965;b'F';77.5;b'2005185';16.145555555555557;-0.6305937;323.93185;b'T';;;;
3;966;b'F';77.5;b'2005185';16.18138888888889;-8.047014;325.43567;b'T';;;;
