nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;217;b'T';70.0;b'2006049';8.457777777777777;-11.781164;331.1348;b'T';;;;
0;218;b'T';70.0;b'2006049';8.493888888888888;-4.330575;332.51865;b'T';;;;
0;537;b'F';70.0;b'2006049';20.64805555555556;0.6313233;330.75952;b'T';;;;
0;538;b'F';70.0;b'2006049';20.683888888888887;-6.7019167;332.5428;b'T';;;;
0;832;b'F';70.0;b'2006049';18.99388888888889;-0.63147825;322.76004;b'T';;;;
0;833;b'F';70.0;b'2006049';19.029722222222222;-8.047772;324.26437;b'T';;;;
0;834;b'F';70.0;b'2006049';19.065833333333334;-15.5287075;325.54507;b'T';;;;
1;217;b'T';72.5;b'2006049';8.457777777777777;-11.781164;331.1348;b'T';;;;
1;218;b'T';72.5;b'2006049';8.493888888888888;-4.330575;332.51865;b'T';;;;
1;537;b'F';72.5;b'2006049';20.64805555555556;0.6313233;330.75952;b'T';;;;
1;538;b'F';72.5;b'2006049';20.683888888888887;-6.7019167;332.5428;b'T';;;;
1;832;b'F';72.5;b'2006049';18.99388888888889;-0.63147825;322.76004;b'T';;;;
1;833;b'F';72.5;b'2006049';19.029722222222222;-8.047772;324.26437;b'T';;;;
1;834;b'F';72.5;b'2006049';19.065833333333334;-15.5287075;325.54507;b'T';;;;
2;217;b'T';75.0;b'2006049';8.457777777777777;-11.781164;331.1348;b'T';;;;
2;218;b'T';75.0;b'2006049';8.493888888888888;-4.330575;332.51865;b'T';;;;
2;537;b'F';75.0;b'2006049';20.64805555555556;0.6313233;330.75952;b'T';;;;
2;538;b'F';75.0;b'2006049';20.683888888888887;-6.7019167;332.5428;b'T';;;;
2;832;b'F';75.0;b'2006049';18.99388888888889;-0.63147825;322.76004;b'T';;;;
2;833;b'F';75.0;b'2006049';19.029722222222222;-8.047772;324.26437;b'T';;;;
2;834;b'F';75.0;b'2006049';19.065833333333334;-15.5287075;325.54507;b'T';;;;
3;217;b'T';77.5;b'2006049';8.457777777777777;-11.781164;331.1348;b'T';;;;
3;218;b'T';77.5;b'2006049';8.493888888888888;-4.330575;332.51865;b'T';;;;
3;537;b'F';77.5;b'2006049';20.64805555555556;0.6313233;330.75952;b'T';;;;
3;538;b'F';77.5;b'2006049';20.683888888888887;-6.7019167;332.5428;b'T';;;;
3;832;b'F';77.5;b'2006049';18.99388888888889;-0.63147825;322.76004;b'T';;;;
3;833;b'F';77.5;b'2006049';19.029722222222222;-8.047772;324.26437;b'T';;;;
3;834;b'F';77.5;b'2006049';19.065833333333334;-15.5287075;325.54507;b'T';;;;
4;217;b'T';80.0;b'2006049';8.457777777777777;-11.781164;331.1348;b'T';;;;
4;218;b'T';80.0;b'2006049';8.493888888888888;-4.330575;332.51865;b'T';;;;
4;537;b'F';80.0;b'2006049';20.64805555555556;0.6313233;330.75952;b'T';;;;
4;538;b'F';80.0;b'2006049';20.683888888888887;-6.7019167;332.5428;b'T';;;;
4;832;b'F';80.0;b'2006049';18.99388888888889;-0.63147825;322.76004;b'T';;;;
4;833;b'F';80.0;b'2006049';19.029722222222222;-8.047772;324.26437;b'T';;;;
4;834;b'F';80.0;b'2006049';19.065833333333334;-15.5287075;325.54507;b'T';;;;
5;217;b'T';82.5;b'2006049';8.457777777777777;-11.781164;331.1348;b'T';;;;
5;218;b'T';82.5;b'2006049';8.493888888888888;-4.330575;332.51865;b'T';;;;
5;537;b'F';82.5;b'2006049';20.64805555555556;0.6313233;330.75952;b'T';;;;
5;538;b'F';82.5;b'2006049';20.683888888888887;-6.7019167;332.5428;b'T';;;;
5;832;b'F';82.5;b'2006049';18.99388888888889;-0.63147825;322.76004;b'T';-8.683239;321.5662;20.181097;332.02972
5;833;b'F';82.5;b'2006049';19.029722222222222;-8.047772;324.26437;b'T';-21.85448;341.16232;5.6018615;313.8714
5;834;b'F';82.5;b'2006049';19.065833333333334;-15.5287075;325.54507;b'T';-12.742445;288.89255;3.8439858;334.18857
6;217;b'T';85.0;b'2006049';8.457777777777777;-11.781164;331.1348;b'T';;;;
6;218;b'T';85.0;b'2006049';8.493888888888888;-4.330575;332.51865;b'T';;;;
6;537;b'F';85.0;b'2006049';20.64805555555556;0.6313233;330.75952;b'T';;;;
6;538;b'F';85.0;b'2006049';20.683888888888887;-6.7019167;332.5428;b'T';;;;
6;832;b'F';85.0;b'2006049';18.99388888888889;-0.63147825;322.76004;b'T';0.23189592;167.68358;19.074097;144.6007
6;833;b'F';85.0;b'2006049';19.029722222222222;-8.047772;324.26437;b'T';15.176399;195.09811;22.05621;154.66742
6;834;b'F';85.0;b'2006049';19.065833333333334;-15.5287075;325.54507;b'T';-6.8462143;153.55429;48.478844;162.33614
7;217;b'T';87.5;b'2006049';8.457777777777777;-11.781164;331.1348;b'T';;;;
7;218;b'T';87.5;b'2006049';8.493888888888888;-4.330575;332.51865;b'T';;;;
