nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;493;b'F';70.0;b'2006341';9.483611111111111;-0.6306283;320.7687;b'T';;;;
0;494;b'F';70.0;b'2006341';9.519444444444444;-8.047027;322.27258;b'T';;;;
0;495;b'F';70.0;b'2006341';9.555;-15.528051;323.56125;b'T';;;;
0;611;b'F';70.0;b'2006341';11.138055555555555;0.63068295;328.76395;b'T';;;;
0;612;b'F';70.0;b'2006341';11.173888888888888;-6.7028713;330.54694;b'T';;;;
0;613;b'F';70.0;b'2006341';11.209722222222222;-13.928067;332.68817;b'T';;;;
0;1252;b'T';70.0;b'2006341';23.223055555555558;-11.7806635;324.01364;b'T';;;;
0;1253;b'T';70.0;b'2006341';23.258333333333333;-4.329571;325.40985;b'T';;;;
1;493;b'F';72.5;b'2006341';9.483611111111111;-0.6306283;320.7687;b'T';;;;
1;494;b'F';72.5;b'2006341';9.519444444444444;-8.047027;322.27258;b'T';;;;
1;495;b'F';72.5;b'2006341';9.555;-15.528051;323.56125;b'T';;;;
1;611;b'F';72.5;b'2006341';11.138055555555555;0.63068295;328.76395;b'T';;;;
1;612;b'F';72.5;b'2006341';11.173888888888888;-6.7028713;330.54694;b'T';;;;
1;613;b'F';72.5;b'2006341';11.209722222222222;-13.928067;332.68817;b'T';;;;
1;1252;b'T';72.5;b'2006341';23.223055555555558;-11.7806635;324.01364;b'T';;;;
1;1253;b'T';72.5;b'2006341';23.258333333333333;-4.329571;325.40985;b'T';;;;
2;493;b'F';75.0;b'2006341';9.483611111111111;-0.6306283;320.7687;b'T';;;;
2;494;b'F';75.0;b'2006341';9.519444444444444;-8.047027;322.27258;b'T';;;;
2;495;b'F';75.0;b'2006341';9.555;-15.528051;323.56125;b'T';;;;
2;611;b'F';75.0;b'2006341';11.138055555555555;0.63068295;328.76395;b'T';;;;
2;612;b'F';75.0;b'2006341';11.173888888888888;-6.7028713;330.54694;b'T';;;;
2;613;b'F';75.0;b'2006341';11.209722222222222;-13.928067;332.68817;b'T';;;;
2;1252;b'T';75.0;b'2006341';23.223055555555558;-11.7806635;324.01364;b'T';;;;
2;1253;b'T';75.0;b'2006341';23.258333333333333;-4.329571;325.40985;b'T';;;;
3;493;b'F';77.5;b'2006341';9.483611111111111;-0.6306283;320.7687;b'T';;;;
3;494;b'F';77.5;b'2006341';9.519444444444444;-8.047027;322.27258;b'T';;;;
3;495;b'F';77.5;b'2006341';9.555;-15.528051;323.56125;b'T';;;;
3;611;b'F';77.5;b'2006341';11.138055555555555;0.63068295;328.76395;b'T';;;;
3;612;b'F';77.5;b'2006341';11.173888888888888;-6.7028713;330.54694;b'T';;;;
3;613;b'F';77.5;b'2006341';11.209722222222222;-13.928067;332.68817;b'T';;;;
3;1252;b'T';77.5;b'2006341';23.223055555555558;-11.7806635;324.01364;b'T';;;;
3;1253;b'T';77.5;b'2006341';23.258333333333333;-4.329571;325.40985;b'T';;;;
4;493;b'F';80.0;b'2006341';9.483611111111111;-0.6306283;320.7687;b'T';;;;
4;494;b'F';80.0;b'2006341';9.519444444444444;-8.047027;322.27258;b'T';;;;
4;495;b'F';80.0;b'2006341';9.555;-15.528051;323.56125;b'T';;;;
4;611;b'F';80.0;b'2006341';11.138055555555555;0.63068295;328.76395;b'T';;;;
4;612;b'F';80.0;b'2006341';11.173888888888888;-6.7028713;330.54694;b'T';;;;
4;613;b'F';80.0;b'2006341';11.209722222222222;-13.928067;332.68817;b'T';;;;
4;1252;b'T';80.0;b'2006341';23.223055555555558;-11.7806635;324.01364;b'T';;;;
4;1253;b'T';80.0;b'2006341';23.258333333333333;-4.329571;325.40985;b'T';;;;
5;493;b'F';82.5;b'2006341';9.483611111111111;-0.6306283;320.7687;b'T';-24.689816;412.75446;54.654083;416.74277
5;494;b'F';82.5;b'2006341';9.519444444444444;-8.047027;322.27258;b'T';-47.553894;652.4318;52.81539;506.43405
5;495;b'F';82.5;b'2006341';9.555;-15.528051;323.56125;b'T';43.214775;460.54367;65.25776;279.1812
5;611;b'F';82.5;b'2006341';11.138055555555555;0.63068295;328.76395;b'T';-24.737577;568.6179;-27.922026;596.39465
5;612;b'F';82.5;b'2006341';11.173888888888888;-6.7028713;330.54694;b'T';-52.155727;720.6952;1.1360254;420.64047
5;613;b'F';82.5;b'2006341';11.209722222222222;-13.928067;332.68817;b'T';-42.55265;692.22107;23.835644;609.48517
5;1252;b'T';82.5;b'2006341';23.223055555555558;-11.7806635;324.01364;b'T';;;;
5;1253;b'T';82.5;b'2006341';23.258333333333333;-4.329571;325.40985;b'T';;;;
