nalts;nvec;ascending;alt_retrieved;ut_date;UT_time;lat;lon;data_ok;u;var_u;v;var_v
0;256;b'T';70.0;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';;;;
0;547;b'F';70.0;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
0;548;b'F';70.0;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
0;549;b'F';70.0;b'2005290';19.1375;-15.528751;331.78665;b'T';;;;
1;256;b'T';72.5;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';;;;
1;547;b'F';72.5;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
1;548;b'F';72.5;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
1;549;b'F';72.5;b'2005290';19.1375;-15.528751;331.78665;b'T';;;;
2;256;b'T';75.0;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';;;;
2;547;b'F';75.0;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
2;548;b'F';75.0;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
2;549;b'F';75.0;b'2005290';19.1375;-15.528751;331.78665;b'T';;;;
3;256;b'T';77.5;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';;;;
3;547;b'F';77.5;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
3;548;b'F';77.5;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
3;549;b'F';77.5;b'2005290';19.1375;-15.528751;331.78665;b'T';;;;
4;256;b'T';80.0;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';;;;
4;547;b'F';80.0;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
4;548;b'F';80.0;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
4;549;b'F';80.0;b'2005290';19.1375;-15.528751;331.78665;b'T';-123.84167;203.29721;-8.920235;241.67758
5;256;b'T';82.5;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';95.586754;395.64044;54.661095;357.9046
5;547;b'F';82.5;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
5;548;b'F';82.5;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
5;549;b'F';82.5;b'2005290';19.1375;-15.528751;331.78665;b'T';-88.48085;43.224083;10.630104;49.915466
6;256;b'T';85.0;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';33.64276;11.177102;24.167599;6.112582
6;547;b'F';85.0;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
6;548;b'F';85.0;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
6;549;b'F';85.0;b'2005290';19.1375;-15.528751;331.78665;b'T';-19.331127;22.748463;41.567963;19.415325
7;256;b'T';87.5;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';11.962691;87.46221;-37.894382;94.206726
7;547;b'F';87.5;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
7;548;b'F';87.5;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
7;549;b'F';87.5;b'2005290';19.1375;-15.528751;331.78665;b'T';-3.9064436;19.473137;75.89292;11.891743
8;256;b'T';90.0;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';0.2076737;84.64211;-34.932995;78.822174
8;547;b'F';90.0;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
8;548;b'F';90.0;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
8;549;b'F';90.0;b'2005290';19.1375;-15.528751;331.78665;b'T';-65.02009;23.863487;118.64813;17.243591
9;256;b'T';92.5;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';-87.562294;111.2167;-7.4387836;118.38218
9;547;b'F';92.5;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
9;548;b'F';92.5;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
9;549;b'F';92.5;b'2005290';19.1375;-15.528751;331.78665;b'T';-115.67404;28.80647;103.9331;26.387146
10;256;b'T';95.0;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';-98.181244;186.99272;45.05375;178.48657
10;547;b'F';95.0;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
10;548;b'F';95.0;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
10;549;b'F';95.0;b'2005290';19.1375;-15.528751;331.78665;b'T';-104.35245;41.006817;6.968136;32.618267
11;256;b'T';97.5;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';-95.76758;199.96173;64.18848;197.79556
11;547;b'F';97.5;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
11;548;b'F';97.5;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
11;549;b'F';97.5;b'2005290';19.1375;-15.528751;331.78665;b'T';-38.68666;62.46634;-100.16055;49.03892
12;256;b'T';100.0;b'2005290';10.18388888888889;-4.3304935;314.4188;b'T';-67.233444;161.02386;57.088486;196.00467
12;547;b'F';100.0;b'2005290';19.065555555555555;-0.63153976;329.0016;b'T';;;;
12;548;b'F';100.0;b'2005290';19.101666666666667;-8.047828;330.50177;b'T';;;;
12;549;b'F';100.0;b'2005290';19.1375;-15.528751;331.78665;b'T';54.86632;68.5054;-123.47982;56.023643
