tempo_decorrido;70.0km;72.5km;75.0km;77.5km;80.0km;82.5km;85.0km;87.5km;90.0km;92.5km;95.0km;97.5km;100.0km;std_70.0km;std_72.5km;std_75.0km;std_77.5km;std_80.0km;std_82.5km;std_85.0km;std_87.5km;std_90.0km;std_92.5km;std_95.0km;std_97.5km;std_100.0km
0.1397222222222222;;;;;;;;;;;;;;;;;;;;;;;;;;
1.8291666666666664;;;;;;;;;;;;;;;;;;;;;;;;;;
0.1755555555555555;;;;;;;;;;;;;;;;;;;;;;;;;;
13.87888888888889;;;;;;-52.39612;-19.21733;16.006004;58.65202;104.67178;83.7727;35.919903;-41.49482;;;;;;21.368193653184633;19.954888373528927;18.53969956606633;17.973099343185083;16.12670146062114;15.358442629381406;17.491069149711805;17.009978248075452
22.7625;;;;;;;;;;;;;;;;;;;;;;;;;;
13.87888888888889;;;;;;-52.205425;-38.5076;-4.807495;39.57811;85.05937;76.83423;57.813347;3.4427147;;;;;;21.649731638059627;20.265187637917393;18.542282761299916;17.661331773113826;15.348578435803102;14.799892905017929;16.70870940557648;16.492476163390386
13.843055555555557;;;;;;-27.452465;-22.848412;-7.5324364;28.050587;75.95212;71.19708;34.00932;-18.771511;;;;;;22.486849490313222;20.844230136898794;20.293648020994155;18.77149701009485;16.40939883115771;15.959066388733396;16.93629918252509;17.03371656450817
10.57027777777778;;;;;42.717186;47.04742;30.797049;41.221127;69.370476;105.91098;122.801506;131.57298;107.087105;;;;;28.28308982413343;24.21199083099116;20.732352495556313;20.883903370778174;19.375796757811017;17.267459569954116;16.9942796258035;18.227626559703268;18.708445151855887
1.828888888888889;;;;;;;;;;;;;;;;;;;;;;;;;;
1.7933333333333332;;;;;;;;;;;;;;;;;;;;;;;;;;
1.7575;;;;;;;;;;;;;;;;;;;;;;;;;;
22.79861111111111;;;;;;;;;-57.20423;-100.38542;-129.82321;-128.95914;-105.549835;;;;;;;;;20.847706348660996;18.049616062398666;19.042866643444206;20.20061385205905;21.615473624235022
22.7625;;;;;;;;-16.675503;-53.10113;-107.963196;-143.1769;-143.2601;-126.76537;;;;;;;;21.39961401521065;19.139789445027862;18.372321573497455;18.13372548595572;18.927975327540977;20.27127869671768
10.57027777777778;;;;;45.95447;24.10857;7.405139;17.819328;61.66262;91.917046;101.24438;92.13564;71.134155;;;;;27.117843572083675;22.401309336732975;20.25235689987711;20.413767903059934;15.671815465988617;13.456260624705513;17.19142635152767;18.09890687306833;18.429314962851983
13.842777777777778;;;;;;-7.7083025;6.5027714;16.165874;40.89186;76.14629;49.042793;-6.8362617;-47.316296;;;;;;22.83483632522905;21.283293918000567;21.151958065389596;20.02262595165779;18.505609960225573;18.55404861479025;18.958993907905555;17.49762269566926
1.8272222222222223;;;;;;;;;;;;;;;;;;;;;;;;;;
1.7919444444444443;;;;;;;;;;;;;;;;;;;;;;;;;;
22.7975;;;;;;;;-50.741463;-96.40755;-127.28671;-126.92961;-110.03714;-54.032402;;;;;;;;0.7135643628993813;0.7135353810428744;0.7135294668056814;0.7135353810428744;0.7135496268655741;0.7135644119489144
22.761666666666667;;;;;;;;9.295289;-37.386135;-102.38739;-123.523186;-148.14877;-136.8274;;;;;;;;0.6935086589221507;0.6934927541077844;0.6934886300437809;0.6934930569227064;0.693500641672378;0.6935067050865478
13.879166666666666;;;;;88.127686;66.08847;54.89298;50.065136;48.900307;58.597412;28.874956;-3.8392205;-39.526863;;;;;0.6944054651282635;0.6943464985149705;0.6942468581131642;0.6941376952737836;0.6940306549425609;0.6939292831405806;0.6939212707505081;0.6939927737375945;0.6940843248482133
13.843055555555557;;;;;28.678875;40.59308;65.122665;86.14096;94.408554;81.82888;51.380726;4.0928116;-54.8181;;;;;0.7635681763929139;0.7635073673514879;0.7634147365619818;0.7632762933564752;0.7630877406956555;0.763039382994089;0.76312459008998;0.7632222153475356;0.7633140245010569
10.57027777777778;;;;;50.43802;49.343018;53.151474;58.553993;66.74581;75.05175;67.4869;40.65457;13.52765;;;;;0.9041249360569589;0.9036317004178196;0.9032683986501465;0.9028517597036625;0.9014792676484579;0.9011036011469491;0.901704053445475;0.9026626446242251;0.9029552037615155
1.7933333333333332;;;;;;;;;;;;;;;;;;;;;;;;;;
1.7575;;;;;;;;;;;;;;;;;;;;;;;;;;
22.798333333333336;;;;;;;;;;;;;;;;;;;;;;;;;;
