tempo_decorrido;70.0km;72.5km;75.0km;77.5km;80.0km;82.5km;85.0km;87.5km;90.0km;92.5km;95.0km;97.5km;100.0km;std_70.0km;std_72.5km;std_75.0km;std_77.5km;std_80.0km;std_82.5km;std_85.0km;std_87.5km;std_90.0km;std_92.5km;std_95.0km;std_97.5km;std_100.0km
7.04;;;;;171.51405;84.67535;-29.322691;-138.76508;-189.43488;-179.49536;-152.21701;-144.08704;-135.3683;;;;;29.429458031027345;29.291587529527998;29.100259449015226;28.901042541749252;28.52020091093329;28.432241030210758;28.503280512951488;28.562866452791464;28.828489381165987
10.312222222222225;;;;;;39.996742;-9.611212;-79.50335;-15.241603;0.37768888;-3.2784843;-0.97694206;58.516277;;;;;;21.048558145393237;17.169212562025084;11.959378328324595;13.994414242832745;7.564600452105848;20.20323538446256;15.138464585287373;9.932993003118446
19.12305555555556;;;;;4.268647;15.444707;130.98117;153.14699;102.87473;45.598953;-25.332;-36.066322;0.9561689;;;;;22.162413000393254;12.15293092220967;9.52932211649916;9.244381807346558;8.096142044208463;11.23011513743292;13.04932718572111;11.176889102071291;11.538327868456504
10.384444444444446;;;;;;-42.180687;-65.07878;-49.7072;21.297224;55.69998;83.626335;109.616486;54.424755;;;;;;24.044569033359696;15.779882762555621;11.580607497018454;9.030757443315593;11.800953775013271;11.284160358662048;10.98181660746527;12.89342584420448
10.348333333333333;;;;;;-29.019526;-36.71603;-28.641605;16.846527;62.27065;99.146225;83.30057;25.184696;;;;;;18.772509155677618;11.354145058083413;8.559974299026837;6.679090132645314;8.012681823210004;8.500945535644844;8.851039486975527;10.072846370316585
10.312222222222225;;;;;;-9.724614;1.2209034;14.809645;37.49825;54.775784;49.918938;38.68121;21.04095;;;;;;21.269673716350233;11.970872566358729;9.147963379900467;7.304780968653338;8.124995999999015;9.24227374621635;10.56902005864309;11.69499337323455
7.04;;;;;;;;;;;;;;;;;;;;;;;;;;
19.15805555555556;;;;;;;;;;;;;;;;;;;;;;;;;;
19.121944444444445;;;;;;;;;;;;;;;;;;;;;;;;;;
19.12444444444445;;;;;;;;;;;;;;;;;;;;;;;;;;
10.384166666666664;;;;;;12.841514;-65.93198;-72.43399;14.190543;46.163345;26.519867;90.36441;66.87342;;;;;;18.115327764078682;15.768143200770343;11.731287653109526;8.753446178505927;11.552627839586975;11.455780200405384;10.69521107786097;12.157311791675
10.348333333333333;;;;;;6.4217668;-35.906227;-51.67752;-19.499147;32.65333;65.826645;46.092354;-7.070511;;;;;;17.27704835902244;14.128492488584902;9.911079154158744;7.531776682828561;8.271759184115552;10.582077300794962;9.077283183860686;9.177147160201802
10.3125;;;;;;7.334919;-6.452678;-33.244762;-21.600649;19.115055;22.893982;13.565316;1.3496222;;;;;;22.801950793736925;17.7160740571945;11.948738427131126;8.217717201267028;8.236896260121284;13.15125241184276;10.851816437813532;9.378082160015447
22.43138888888889;;;;;;;;;;;;;;;;;;;;;;;;;;
19.15861111111111;;;;;;;;;;;;;;;;;;;;;;;;;;
19.1225;;;;;;;;;;;;;;;;;;;;;;;;;;
19.1225;;;;;;;;;;;;;;;;;;;;;;;;;;
10.384166666666664;;;;;17.378517;5.693075;-64.221176;-77.38426;33.360874;47.07468;21.92752;110.47418;56.166668;;;;;22.668415471752763;14.270776432976588;14.591445439023511;12.247194372589993;10.526345757194184;11.791336226229832;12.739344959612326;12.890499602420382;11.606402974220737
10.348055555555556;;;;;;6.662403;-45.39284;-88.47101;-16.093609;26.777643;72.37026;75.55352;32.568207;;;;;;15.45108086834057;13.441990180029146;10.067729634828302;10.600813176355858;7.743551704482898;14.69689763181332;11.831942782146978;8.783703660757233
19.15888888888889;;;;;31.873705;24.711355;84.15047;90.685555;57.41858;36.572834;5.8512497;-5.581423;6.483636;;;;;15.720181296664489;8.381899546045634;6.465675989407449;6.463625917393426;5.756571896537036;7.925298101648922;9.164012221729083;7.97470958718874;8.559847545371355
