tempo_decorrido;70.0km;72.5km;75.0km;77.5km;80.0km;82.5km;85.0km;87.5km;90.0km;92.5km;95.0km;97.5km;100.0km;std_70.0km;std_72.5km;std_75.0km;std_77.5km;std_80.0km;std_82.5km;std_85.0km;std_87.5km;std_90.0km;std_92.5km;std_95.0km;std_97.5km;std_100.0km
8.243333333333334;;;;;-31.785381;-12.910168;8.41946;8.475497;-2.894159;-27.594353;-7.4028325;41.39122;13.175549;;;;;0.7089972778509096;0.7086834624851917;0.7080606400584628;0.7066157654623905;0.7058004108811499;0.7055854590338437;0.7058751872675508;0.7065726855745275;0.7073629195823032
9.93361111111111;;;;;;-1.4702158;16.336851;32.07257;34.1979;14.825548;-3.7163801;-0.84561443;-18.320824;;;;;;21.28576660588009;16.81686356012916;13.180014415773604;12.835709174019174;13.333747785225277;13.57852716608101;13.604417297333981;14.888882765338709
20.47;;;;;;;;59.289288;65.132866;50.696243;-12.2176075;-44.472527;-64.9329;;;;;;;;10.34463242459586;4.518094067192493;7.813121015317758;6.916377664644984;8.683128468472638;10.573273854393445
20.434166666666663;;;;;;;;;;;;;;;;;;;;;;;;;;
9.93361111111111;;;;;;-15.796757;-19.818563;-13.359109;-4.5360117;-22.25589;-35.18718;-13.2945595;-5.2611876;;;;;;20.151699680175863;15.725784559124547;12.40056853535353;11.733225472989087;12.462028326079187;12.945432785349434;13.293056458166422;13.947771506588428
9.8975;;;;;;-19.23465;-49.467144;-62.21952;-56.82782;-47.45893;-10.040718;18.88784;4.832576;;;;;;20.735684218274542;15.489067111998708;12.205588883785985;12.228858491290183;11.949997071129348;12.99318667610067;13.610080822684338;15.623516569581893
8.279166666666667;;;;;;;;;;;;;;;;;;;;;;;;;;
8.243333333333334;;;;;;;;;;;;;;;;;;;;;;;;;;
20.50611111111111;;;;;;;;62.98901;78.60158;58.779774;-24.289753;-59.433937;-86.37917;;;;;;;;11.467307007314316;4.6726920506277745;8.431714535015995;7.9176999185369485;9.333462915767116;11.016685300034672
20.47;;;;;;;;91.47218;89.5621;59.412907;-3.9718342;-34.140297;-61.241592;;;;;;;;10.521546939495162;4.647368717887574;7.914010993169014;7.017971644285833;8.726299330185736;10.627580392544674
20.434166666666663;;;;;;;;100.76295;98.67488;42.970245;-29.248043;1.6836021;-65.68929;;;;;;;;13.50344807817618;5.124981756065089;8.488729292420627;6.805659409638422;9.559677295808681;10.538090434229533
9.8975;;;;;;-8.247066;-16.16045;-16.624357;-13.225206;-10.6965275;17.367361;29.418308;11.999569;;;;;;21.917360698770278;16.22098794771761;12.774633067137389;12.826108529090186;12.55639359051794;13.531433774733555;14.480139847390978;17.137451094022122
8.279444444444444;;;;;53.19906;48.09958;63.87664;54.085308;79.28628;40.179665;79.218124;155.89728;98.22739;;;;;0.8386322495587681;0.838300626267212;0.8374791937714035;0.8353377161364139;0.8347260448793964;0.834409491796444;0.8344534738378168;0.8348615454073807;0.8356555510495937
8.279444444444444;;;;;;;;;;;;;;;;;;;;;;;;;;
8.243611111111111;;;;;;;;;;;;;;;;;;;;;;;;;;
22.12527777777778;;;;;;;;167.35374;159.73071;117.468346;122.83029;142.90129;171.39394;;;;;;;;0.8094767445702192;0.8086303852811865;0.8085422932660975;0.8087450772647707;0.8089341753195991;0.8090793533393372
22.08944444444444;;;;;;;;108.06001;115.18321;96.84686;115.58728;124.815834;140.5244;;;;;;;;0.8176805305252168;0.816609147634289;0.8165150947778002;0.8167856511961997;0.8169822519492085;0.8171471103785414
20.50611111111111;;;;;;;;38.371758;31.706238;23.018795;5.1741257;-21.457006;-59.859848;;;;;;;;0.7972968079705324;0.7947837441719603;0.7951730000446444;0.7954009052044132;0.7960495901638289;0.796833671477304
20.47055555555556;;;;;;;;84.53395;58.810642;38.423164;6.263129;-10.084805;-22.607937;;;;;;;;0.7256940815522751;0.7236035309477145;0.7238487411054881;0.7241139413103438;0.7249322037266658;0.725451514575578
20.434444444444445;;;;;;;;49.416977;39.6512;30.489712;5.2832947;-14.066624;-25.63284;;;;;;;;0.7057737243621358;0.7030795616429196;0.7034792960706093;0.7037058476380597;0.7046846244952418;0.7053212317802435
9.93361111111111;;;;;7.1293106;4.9131265;-1.3147552;-2.1543937;-4.820326;-3.7374356;2.2174213;-5.815712;-16.324127;;;;;0.7302191794249175;0.7300054520344351;0.7297017884040028;0.7293462826394607;0.7291830360067354;0.7290804688098563;0.7290397108525708;0.7292174572786914;0.7295147702411514
9.8975;;;;;-10.932901;-20.167997;-29.83746;-29.272352;-15.990346;-3.1336641;19.434198;15.081344;14.197577;;;;;0.739717378462883;0.7395132182726689;0.739224661385157;0.7388628763173855;0.7385850661907537;0.7384573515105662;0.7384113013761369;0.7385712287924571;0.7389287787060401
20.50611111111111;;;;;;;;48.770462;71.498566;63.276623;-14.00617;-72.7207;-89.53781;;;;;;;;11.281333697750457;4.604739406307376;8.171084995274496;7.834630048700449;9.336476048274317;10.885878467078346
