tempo_decorrido;70.0km;72.5km;75.0km;77.5km;80.0km;82.5km;85.0km;87.5km;90.0km;92.5km;95.0km;97.5km;100.0km;std_70.0km;std_72.5km;std_75.0km;std_77.5km;std_80.0km;std_82.5km;std_85.0km;std_87.5km;std_90.0km;std_92.5km;std_95.0km;std_97.5km;std_100.0km
2.696388888888889;;;;;;;;;;;;;;;;;;;;;;;;;;
2.6958333333333333;;;;;;-55.66483;-75.58759;-100.486435;-101.54602;-81.918724;-40.32545;-24.913773;-25.150803;;;;;;24.114396115183975;20.69135495804951;16.671569212284727;12.844692678301026;9.240208330984752;9.839423509535505;12.038930600348188;15.334498687599801
14.921666666666663;;;;;;92.310394;62.743946;24.126375;7.592428;22.791231;27.044128;-15.788453;-9.232355;;;;;;20.055128022528304;17.480712800112013;15.473605268327093;14.123101642344714;11.62640830179295;12.980029660983059;17.22423176806443;15.42534148730588
23.69527777777778;;;;;;;;;;;;;;;;;;;;;;;;;;
14.956944444444444;;;;;;;4.190526;23.775505;44.764874;68.23941;33.98208;-4.611608;;;;;;;;19.480762305413;17.30630636502197;17.531866129993123;17.73404550574967;17.734173789607453;19.036530671317188;
14.920833333333333;;;;;;-31.908865;-24.294209;-7.718622;0.5945873;8.461121;0.31695747;-1.0154319;0.9768605;;;;;;20.9137897091847;18.465478601975093;16.494753711407757;16.18490654900423;16.0625987934705;16.592302432152085;14.30569536932756;15.046241058815987
14.885;;;;;;-29.291;-39.995014;-38.48643;-44.858948;-41.992535;-22.857557;5.506336;12.357416;;;;;;23.732207019154373;22.27559045233145;19.776935303529715;19.25123970034138;19.430532674118844;20.052072960170477;12.525621741055412;15.81297568454464
13.303055555555554;;;;;;-7.0342236;-26.353256;-23.087996;19.274075;-8.76249;-42.659855;-77.60808;-119.3404;;;;;;22.428611191957472;16.510880049228145;16.67382439634051;15.38803106313475;13.34023538023224;15.489421551497655;16.6471634220368;15.765733411421113
2.696111111111111;;;;;;;;;;;;;;;;;;;;;;;;;;
23.73166666666667;;;;;;;;80.68812;48.287117;20.423616;10.325016;18.735165;44.732468;;;;;;;;17.81027428199802;15.178871828960148;13.865454193786801;15.000033333296297;17.091214702296615;18.782427958067615
23.695833333333333;;;;;;;;85.11708;57.47714;25.29554;2.9466643;-2.764336;10.85606;;;;;;;;20.718939162032406;16.575026395152438;13.45514957181822;14.415019944488456;16.826760234816444;19.654357277713256
14.95722222222222;;;;;;19.733204;8.514818;0.31625462;43.143272;106.06665;69.58899;-28.053223;-50.552235;;;;;;20.803625405202816;19.175605857442942;17.016774665018044;15.889768091448031;14.479668504492773;17.16649643928545;20.216435887663284;17.591844701451866
14.885555555555555;;;;;;174.88234;122.41576;44.572186;-26.078604;-32.42639;2.823841;3.1491594;31.581385;;;;;;24.92197544337126;20.286467657036795;17.908361175719012;15.997592318845983;12.432585008758236;12.543388696839463;16.307303885069413;16.52726837683711
2.731666666666667;;;;;;-52.911476;-75.14695;-107.469574;-110.04465;-88.467896;-37.109562;-18.701897;-26.56236;;;;;;19.72992777482979;17.578460114583415;14.812515316447778;11.542848435286674;8.24124141134089;8.809300199221274;10.380605473670599;11.85428066143197
13.303055555555554;;;;;;;-650.5201;-630.9373;-463.39832;-328.6768;-65.99024;-11.93791;-44.99607;;;;;;;89.76907763812659;89.60091517389763;87.28236935372459;78.42866631532121;37.08785245872292;17.555902141445195;16.660463378909963
2.732222222222222;;;;;;;;;;;;;;;;;;;;;;;;;;
23.73138888888889;;;;;158.77637;130.15445;127.06568;133.95653;123.33875;109.253845;113.71999;129.19984;127.443565;;;;;16.28982964920137;15.503095174835249;14.363744985204939;15.969827801200614;15.1055152179593;12.992587886945387;14.7706018834711;18.22999616017513;20.08736120051611
23.69527777777778;;;;;154.99812;121.61055;129.71063;153.6309;141.0042;103.75245;82.21741;93.19601;107.15911;;;;;15.098523768898733;14.06097151693296;14.035273420920591;20.560696729439886;19.790008590195203;15.713906579841947;18.411440465102125;23.799560920319518;26.123275062671603
14.956944444444444;;;;;125.146515;138.52376;75.9552;51.773388;130.39326;84.76668;57.5453;96.91482;59.33151;;;;;29.645859744659116;25.983662174528057;21.507613768151966;19.689627472352036;18.946502843532894;18.92463738093811;18.46645390972506;20.668233354595163;22.13127425161055
14.920833333333333;;;;;-115.873344;37.79664;88.09449;50.171173;106.17656;156.99416;73.14443;-31.957212;3.6230602;;;;;25.75653703431422;22.434204242629157;21.74770010828731;20.23476785139874;19.508796477486765;11.035708631528834;18.88161963391912;17.699415244577995;19.12894090115812
14.885;;;;;53.716965;60.72604;8.710794;-69.32059;-79.32809;-45.380512;-25.692936;10.325791;65.03282;;;;;21.84814339938293;18.936633016457808;18.865739847670962;16.149634670790544;14.571167420629001;15.715967676220258;16.108236402536438;18.070402043120126;14.880289647718556
13.302777777777775;;;;;-12.594215;-15.841045;-59.973927;-13.430652;-18.811893;-69.66654;-114.97116;-148.74355;-162.57684;;;;;24.82343852088183;17.548566893054257;14.11420667271101;14.03249657046101;13.72261163190156;12.951320396005961;14.605911132140987;15.438068208166461;14.897955564439036
23.731111111111108;;;;;;;;;;;;;;;;;;;;;;;;;;
