         tempo         81         84         87         90         93         96         99
0   152.521667  -9.726667 -11.727273 -11.292500  -7.471818  -6.817619 -13.918000 -20.059375
1   153.521667 -15.094286 -20.730435 -13.055455 -15.002857 -19.065500 -17.546111 -13.094667
2   154.521667  -7.894000 -21.671000 -18.962857 -21.185455 -10.531500 -18.295500   1.887857
3   155.521667 -25.662105 -20.036087 -11.513043  -2.770909   4.434286  -1.875789  -0.602857
4   156.521667  -8.200526  -5.854286 -10.130000 -17.692857 -24.947000 -27.656842 -28.888750
5   157.521667 -11.894091 -20.353333  -6.672500   8.700000  14.800000   1.556667   5.712667
6   158.521667  -3.800909   1.773750  11.679565  11.887500   7.396522  -4.524762 -10.608000
7   159.521667  -1.286000 -13.367083 -11.625652 -17.940435 -25.508636 -25.075263 -17.801429
8   160.521667 -15.199565  -8.222917  -7.553333 -10.796667 -11.285217 -10.977619  10.183571
9   161.521667  -1.309500  -6.100000 -26.693043 -31.446818 -15.969565  -3.660000 -52.928824
10  162.521667 -24.034286 -22.675000 -10.870833  -5.181667  -7.887826 -12.720476 -23.033333
11  163.521667  -0.125000  -7.063913 -18.767826 -23.481739  -5.637500   7.561818   9.581250
12  164.521667 -21.145500 -14.835238  -4.890909  -8.539130 -11.270435 -14.335000 -13.063750
13  165.521667  -6.689286  10.382941  13.770000  -1.485263  -2.958125  -4.592667  -9.400833
14  166.521667 -36.397500 -21.060417 -15.281364 -21.375000 -23.223043 -19.765714 -24.642143
15  167.521667  -2.941667  13.762917  22.335217  21.794091   9.972857  -1.911000  -1.290000
16  168.521667  -8.385455  -6.777083 -19.370833 -22.065833 -15.403333 -12.202000   0.933125
17  169.521667  -8.202105 -12.383043 -13.417391 -24.706522 -28.044762 -29.534444 -35.463077
18  170.521667  -6.767500  -3.455714 -16.059583 -21.883636 -10.764737  -9.038947   5.224286
19  171.521667  -9.984737 -11.233333 -22.966818 -25.486667 -20.077619 -17.995000 -12.032500
20  172.521667   0.012500   0.888333   1.661250  -1.115417  -8.510435 -15.750000  -1.005625
21  173.521667   0.175263 -27.534091 -38.072273 -26.767500 -10.290000 -16.923158 -18.980000
22  174.521667  -8.589091  -0.720870   4.922917  -1.494783  -8.047143 -15.693889 -17.402000
23  175.521667 -22.252609 -27.144167 -33.178333 -35.004167 -27.607500 -25.236000 -21.019333
24  176.521667 -11.942500  -6.170833  -0.320417 -11.454783 -17.547727 -22.460952 -13.541875
25  177.521667 -21.344286 -18.592857 -20.160952 -24.148182 -21.389000 -11.150000  -2.655333
26  178.521667 -17.827917 -14.099167 -10.747917  -2.182500  -4.180000 -18.098500  -9.694000
27  179.521667 -21.443913  -9.418750  -5.575652  -9.992174  -8.835217  -8.390526  -1.106429
28  180.521667 -29.765455 -29.158750 -30.287917 -21.756522   4.190000  12.364762  28.547333
29  181.500870   0.690476  -3.953478   1.916522   1.470435  -4.498000 -12.008824 -10.697692
