         tempo         81         84         87         90         93         96         99
0   182.521667   6.776471  17.128636  12.480455   3.517273  -2.694000  -5.863125 -19.206429
1   183.521667  20.391500  26.013913  21.244167  16.000870   9.326087  -0.417368   4.461333
2   184.521667  27.016250  16.898333   7.191667  -3.199167 -22.127391 -25.704500 -28.440000
3   186.105000   0.090000  -2.936667 -17.593333 -25.883333 -27.163333 -32.650000 -22.806667
4   200.521667  -4.680417  -0.126667   1.407500   3.805652  -1.183636  -7.710000 -13.343750
5   201.521667   8.883000  11.171000   9.231000   2.910000  -3.018000 -11.380000 -18.910000
6   202.521667   2.691364   2.283333   4.097727  -2.588636 -13.961364 -13.322941 -10.694667
7   203.521667  16.199048  22.951739  23.392609  18.245909  -0.068000 -13.363889 -28.877857
8   204.521667  17.896957  20.450870  19.823333  19.150833  13.668261   3.610000   1.764375
9   205.521667  14.904286  15.824783  16.463333   8.918750  -5.465455 -13.883684 -24.584286
10  206.521667  11.293000   6.776190   5.757391   1.416522 -18.222857 -22.066667 -31.465385
11  207.521667  14.092917  18.991250  12.937083  -3.362500 -14.499565 -20.277500 -17.322000
12  208.521667  35.451429  33.311429  19.936842   3.828421 -22.027143 -27.276875 -46.168571
13  209.521667   5.754091  -9.181667 -23.267500 -32.029048 -42.410455 -39.478125 -46.479333
14  210.521667   0.871579   0.536087  -1.103333   0.716364  -5.310455  -2.874444 -10.335000
15  211.521667  -0.411579  -5.288095 -12.407273 -19.075714 -21.732000 -28.625294 -32.353529
16  212.500870  -8.487500 -11.263182 -15.857391 -13.218696 -20.031000 -25.004118 -22.701538
