         tempo         81         84         87         90         93         96         99
0   335.521667  -7.048182 -16.031739 -19.427500 -21.807273 -24.957500 -26.913333 -26.294667
1   336.521667 -10.995500  -9.807143  -0.942609   8.514762   9.664000  11.822941   5.030000
2   337.521667   3.311905  -1.155417  -5.363333 -14.446190 -22.216190 -32.867222 -32.627857
3   338.521667   5.565556   2.160417  -4.489091  -8.456087 -13.005000 -19.338889 -23.312857
4   339.521667 -12.986842 -15.613333 -19.908333 -28.403913 -34.056250 -37.657500 -36.573333
5   340.521667 -17.752727 -15.555217 -20.243182 -22.737826 -18.418095  -6.311765  14.955000
6   341.521667 -26.810526 -26.493750 -31.582083 -26.626364 -18.059167  -1.479000  10.948571
7   342.521667   3.960833  -2.342609   0.206667   4.270000   5.966667   4.859524   6.700000
8   343.521667  11.628636   9.332609  14.160870  11.072174  -1.074348  -2.560556 -11.531333
9   344.521667   3.605000  -4.050000  -3.192083   2.345000   5.656190   8.647647   5.974000
10  345.521667 -27.090000 -23.480833 -21.982083 -10.781304  -6.107727  -5.366000  -8.340667
11  346.521667 -35.541304 -29.601250 -15.695000  -3.804583  -0.393333   5.720500  14.162857
12  347.521667 -12.361667   1.044783  26.172500  42.040833  45.779524  40.024706  29.462667
13  348.521667  26.808095  38.591304  44.340435  35.797727  15.379091  14.765882  10.139231
14  349.521667  13.992632  11.464783  16.793636  12.956000   7.292273   3.134706   8.074615
15  350.521667  -1.462941   9.092500  13.499048   6.712174  -3.751304  -8.049474  -2.596923
16  351.521667 -16.928824   9.724091  20.660417  21.562727  18.744000  17.737778   9.834000
17  352.521667   2.766316  15.013182  24.289130  21.123750   8.623333  -4.605294 -19.549333
18  353.521667  42.485000  48.091250  42.163750  27.684348  18.895000   6.942000  10.042857
19  354.521667  33.195556  26.574286  20.432917   6.605217  -6.270909 -15.456842 -22.315714
20  355.521667   8.456111  16.538095  15.512174   5.627619 -15.786667 -37.116500 -40.844167
21  356.521667  24.568571  21.475217  11.420833  -1.673182 -15.749545 -16.832381 -13.767143
22  357.521667  17.491500  15.063333   6.045000  -3.822917 -17.637826 -22.163684 -15.393077
23  358.521667  28.946842  19.211818  -0.898261  -9.540000 -16.620455 -24.890000 -30.141176
24  359.521667  14.037619   8.155652   2.616667 -12.967143 -17.095909 -15.279524 -21.596923
25  360.521667  -5.980000  -2.861818 -10.395217 -12.483913  -9.648636  -5.580476   1.350000
26  361.521667  24.316471  19.092917  15.457826   7.079167  -0.288636   2.659500   2.309286
27  362.521667  10.713077  15.249565  11.201667  -5.491250 -17.620455 -20.286500 -17.382500
28  363.521667   0.120000  -5.972083  -5.407083  -1.054783   3.464091  -3.265789  -5.600000
29  364.521667   1.265000   1.950455  -4.211818 -10.872273 -16.280870 -10.382857  -4.746429
30  365.500870   8.871765  20.692174  17.938696  13.643478   7.956522   2.823636  11.266429
