         tempo         81         84         87         90         93         96         99
0   274.521667 -24.586190 -19.061667 -26.459130 -37.785652 -50.822609 -56.474500 -57.904286
1   275.521667 -16.267778 -16.798636 -22.597727 -33.842273 -44.088636 -48.658571 -51.751333
2   276.521667 -23.338235 -24.749545 -20.950417 -23.078261 -21.681364 -28.270000 -41.029375
3   277.521667 -25.132105 -23.235417 -19.734583 -16.649545  -5.008261   6.082778   6.655625
4   278.521667 -12.035714   0.745909   9.440833  10.016667  10.139130  11.534211   4.338125
5   279.521667 -34.305500 -22.156667 -14.428261  -8.698261  -6.789524  -3.962222  -9.261429
6   280.521667 -26.881176  -8.514545   7.261905  10.593636  13.358000  11.737778   8.784667
7   281.521667 -17.095882 -10.284091  -2.763182  -7.101739   7.717500  -9.596190 -19.863529
8   282.521667 -41.774737 -29.120000  -7.604286   3.922381   2.610500  -8.475625 -16.350769
9   283.521667 -28.936111 -26.367500 -29.064762 -30.668571 -31.749474 -27.076842 -20.853846
10  284.521667 -34.210625 -19.782000 -11.549524 -11.795909 -11.660000  -7.807895 -22.500000
11  285.521667 -38.802500 -31.081818 -27.400455 -35.128571 -35.087619 -22.839412 -12.821333
12  286.521667 -41.276111 -24.400476 -14.994545 -25.986087 -34.243000 -40.650000 -46.441538
13  287.521667 -42.151500 -30.109000 -27.350000 -28.245000 -31.851579 -36.905882 -39.456250
14  288.521667 -16.868889   2.412632   4.770952   0.603333  -7.095263  -8.188667  -2.519231
15  289.521667 -24.315263 -11.804545  -3.825000  -7.341500  -5.562222 -10.352500 -17.096429
16  290.521667 -12.190714  -6.040000  -5.577273 -10.369048 -15.574286 -23.173158 -20.654286
17  291.521667 -24.343125 -14.234091 -12.752500 -21.953000 -26.177727 -29.780000 -29.110000
18  292.521667 -32.493529 -14.390526  -8.907727 -15.123684 -19.519412 -26.411333 -34.247692
19  293.521667   8.643571  17.968889  18.524500   2.199444   4.583158   1.788824  -2.386154
20  294.521667 -28.586667 -21.403478 -17.418750 -11.495909 -21.053636 -21.460000 -39.860714
21  295.521667 -21.927500 -11.753500 -20.098636 -23.265714 -26.768095 -26.573333 -19.035625
22  296.521667 -27.544211 -14.263478 -10.451364 -13.051739 -15.998000 -14.100000 -24.184667
23  297.521667 -12.688235  -8.269130  -6.894348 -12.841364 -16.685714 -15.873889 -12.944667
24  298.563333  -6.449444  -0.873000  -1.821579 -10.424737 -15.346111 -20.151250 -32.800769
25  300.521667  -0.669286  -2.499091 -11.585500 -28.166667 -41.277895 -38.976667 -42.486667
26  301.521667 -23.120000 -24.409130 -37.531818 -46.389524 -44.927143 -39.790000 -33.273077
27  302.521667 -22.393333 -19.110870 -21.569545 -18.058571 -20.719500 -10.085294 -10.097857
28  303.521667  -4.818462  -4.032000  -9.532105 -17.918947 -11.723889 -16.903846 -19.318462
29  304.500870  -7.736923  -5.913500 -19.674500 -35.502222 -45.374211 -45.137500 -39.349231
