         tempo         81         84         87         90         93         96         99
0   182.521667 -32.647500 -32.101739 -36.707917 -36.665909 -22.632381  -8.157143  10.496250
1   183.521667   5.762000   2.889545  -5.105000  -8.700435  -6.548571  -7.443684   1.258235
2   184.521667 -18.943636  -5.382917  -7.819583 -18.917500 -20.242857 -23.478889 -20.148667
3   185.521667 -25.008182 -23.847273 -14.299091 -12.735714 -12.097368 -22.371176 -25.369375
4   186.521667 -22.749091 -26.440455 -36.831364 -40.207727 -35.550526 -37.256111 -45.334000
5   187.521667  -9.481304  -4.742083   3.172083   1.623478  -2.824545  -9.970000  -1.698667
6   188.521667  -6.232381 -16.743810 -32.623913 -39.682500 -53.680000 -52.768824 -38.698750
7   189.521667 -23.076667 -15.827083  -8.471667   4.179583   6.002381   5.855556   6.995714
8   190.521667   9.290455  -4.590000 -15.974167 -17.988636  -9.662381  -6.762222  -0.306667
9   191.521667 -35.484167 -24.744167  -3.286667  10.172174   7.759565   4.646000  17.318571
10  192.521667  -5.593333  -8.094762 -20.835000 -34.917500 -36.635417 -31.996842 -20.087333
11  193.521667   2.753158   6.898696   3.167083  -4.117083 -16.682857 -21.417500 -18.348571
12  194.521667  -2.544762 -15.503913 -34.984783 -45.469130 -46.720000 -42.593125 -28.283125
13  195.521667 -29.227368 -12.446522  -4.432083   5.637917   7.477727  15.715789   1.991538
14  196.563333   8.955000  -8.440000 -20.079130 -41.083043 -41.595455 -48.816667 -49.960625
15  198.521667  12.533333  11.316522  -7.125000 -12.018750 -16.952727 -22.404500 -18.546250
16  199.521667 -18.275714 -27.263043 -21.741304 -18.329130 -26.851364 -39.544211 -31.208000
17  200.521667 -20.113182 -18.725217 -19.433636 -17.847273 -17.070909 -28.416500 -26.150000
18  201.521667 -17.353043 -18.757083 -21.152609 -32.277083 -44.405652 -60.958333 -61.850000
19  202.521667  -3.517727  -9.712857 -21.366522 -34.842500 -42.760435 -34.199500 -21.808125
20  203.521667 -13.281667 -21.806250 -36.004167 -44.787917 -44.492381 -33.567778 -37.104706
21  204.521667 -19.842000 -26.262857 -26.183043 -23.158182 -20.922857 -17.892941  -5.356667
22  205.521667 -22.748182 -16.032273 -16.621364 -15.913636 -13.372857  -8.346667   4.824667
23  206.521667  -3.561364  -7.917917 -16.710417 -24.320435 -25.652500 -21.471111 -17.278824
24  207.521667 -18.740909 -23.218696 -22.922273 -23.532381 -23.837000 -26.972222 -32.753333
25  208.521667 -13.205217 -14.775217 -13.199091  -6.236087 -13.183810 -19.767500 -17.741176
26  209.521667 -29.757391 -21.349130 -18.797391 -15.572727 -17.001905 -17.345263  -7.836000
27  210.521667 -15.808636  -4.486522   0.292273  -6.421429 -15.889500 -24.343529 -19.264375
28  211.521667  -1.309048  -0.973913   3.323043  -1.823333 -21.035238 -29.674737 -39.266250
29  212.500870   7.947500   5.132381  -1.185455 -12.707273 -25.337778 -19.803889 -21.642308
