         tempo         81         84         87         90         93         96         99
0   305.521667 -16.161875 -18.871000 -20.478182 -25.860000 -29.330526 -31.045000 -35.781538
1   306.521667 -25.219412 -16.613750 -10.157727   0.845000  -0.492000   3.219500   9.290625
2   307.521667   7.914286   8.485882  11.652000   1.808571   5.447778  13.095714   3.366667
3   308.521667  -1.594118   6.692857   2.885000   4.654545   0.423529  -5.696250  -6.900000
4   309.521667  13.075238   5.221739  -6.429583 -22.084286 -34.663500 -33.333889 -19.348462
5   310.521667 -16.436875 -19.268000 -23.734545 -25.581818 -36.197619 -27.845263 -21.862000
6   311.521667  -2.734375  -2.610000 -18.463043 -29.872273 -27.451905 -34.791111 -27.845714
7   312.521667   0.120769  -4.141000  -0.959565   1.646667  -0.588947   3.617222 -10.795714
8   313.521667  13.285714  14.524762  15.550417  25.424286  24.644211  37.225625  31.015455
9   314.521667   4.611429  -1.366316  -5.455714 -11.087368  -6.943684 -16.588667 -15.844286
10  315.521667  -2.162381 -13.255714 -15.219048 -13.162000 -10.130556 -19.465714 -30.040000
11  316.521667  13.910625   4.256000  -6.207619  -7.696000 -14.142222 -26.875294 -32.583333
12  317.521667  10.978500 -10.137500 -28.846364 -42.892727 -49.501053 -51.348667 -47.658667
13  318.521667 -19.936316 -29.666190 -42.455217 -41.263043 -42.933000 -37.716250 -29.407333
14  319.521667 -24.578889 -23.169500 -16.691500  -5.104762   3.281053   7.330000   0.833077
15  320.521667   2.276471  12.126818  15.469167   6.962500  14.025714  14.747647  14.707500
16  321.521667  24.640625  23.701429  22.197143  18.298000  19.999474  24.605556  27.842000
17  322.521667  11.242778  19.991500  20.162500  24.594000  20.804762  18.574000   4.195000
18  323.521667  -4.748421  -7.452727 -22.017273 -23.153913 -16.258636 -11.492632  -8.072857
19  324.521667 -17.467500 -27.231739 -28.630417 -23.783043 -14.125455 -13.857059  -3.999091
20  325.521667  -0.248333  -1.942727   4.845238  14.220952  24.049500  24.854211  32.622143
21  326.521667   0.007333  -5.161000  -1.623182  -2.016818  -7.371304  -9.476111 -20.395000
22  327.521667  19.765000  16.948182  21.810000  26.528261  26.013636  21.984000  25.640714
23  328.521667 -13.120526  -4.760000   6.205833  13.631304  11.230000   4.104737   4.219333
24  329.521667   0.542000   5.476250  12.409167  10.125217  12.981818   4.924000  -5.650714
25  330.521667  21.445714  24.530833  31.249545  36.812273  33.472273  26.064762  12.715333
26  331.521667  -7.483333  -1.730417  -4.997826  -3.955833  -2.460000  -5.673750 -12.406923
27  332.521667 -18.767895 -25.527917 -12.486667   4.743750  13.221304  13.749048  10.655000
28  333.521667 -37.231111 -27.686000 -18.616087  -4.210952   5.831500  -2.244375  -9.075333
29  334.500870  -4.761111  -1.729524   5.585455  10.641818  10.730556  11.360625   2.757143
