        tempo         81         84         87         90         93         96         99
0   32.521667 -47.438571 -16.155652  10.469167  29.787917  33.246667  30.252381  16.259333
1   33.521667 -40.713913 -19.945000   4.563750  23.761667  30.435000  22.699524  24.462857
2   34.521667 -22.863000  -4.173043   8.836667  10.516667   9.595417   5.395217  17.965000
3   35.521667 -41.473158 -20.667917 -19.552083 -14.077727 -10.646957 -13.246364  10.591429
4   36.521667 -39.430000 -25.105714  -4.408696   0.898696   4.737273  -4.406667   6.063333
5   37.521667 -43.574000 -34.122857 -29.170417 -28.677391 -21.609130 -22.862000 -18.584375
6   38.521667 -38.822500 -12.468333   3.234783   7.187727   7.251905   6.720000  16.152143
7   39.521667 -52.161905 -41.088182 -32.293182 -27.694091 -23.275238 -19.630476 -14.693125
8   40.521667 -31.981000  -5.036667   9.515833   6.196667   1.243043  11.765000  22.780714
9   41.521667 -47.690556 -28.629545 -18.517083 -15.762609  -5.639130  -0.630000  23.196154
10  42.521667 -36.328182 -26.678261 -21.354783 -24.326522 -32.873182 -19.902381  -4.252667
11  43.521667 -23.424706 -12.599091  -1.431667  -4.923182  -6.223478  -2.583636   1.394375
12  44.521667 -48.039500 -41.280909 -42.988333 -48.750000 -45.670417 -38.718000 -26.178667
13  45.521667 -37.027143 -25.084348 -17.009583 -14.004167 -15.982174  -4.963158   5.391429
14  46.521667 -11.813158  -4.332609   0.711429   2.416957   8.619000   6.908889  18.619286
15  47.521667 -32.882500 -26.831250 -33.226250 -39.451250 -30.355000 -12.583750  20.651250
16  48.521667 -29.618095 -21.063333 -23.645417 -18.236190 -15.312000  -5.196875  16.056154
17  49.521667 -42.502273 -30.311364 -29.077500 -40.127826 -41.770455 -36.567000 -15.489286
18  50.521667 -44.115714 -32.983043 -28.389565 -33.248696 -34.201304 -35.550455 -15.033571
19  51.521667 -33.859474 -19.502500 -15.165833 -19.105000 -19.758095 -14.660000  -1.798333
20  52.521667 -38.135455 -14.991250 -10.573750 -13.428333 -18.473333  -7.903684  10.527692
21  53.521667 -26.829524 -15.662609 -20.412174 -26.561739 -30.243478 -28.552632  -3.050833
22  54.521667 -45.154000 -39.135909 -24.737826 -35.103913 -49.462273 -40.652353 -17.197143
23  55.521667 -49.923810 -39.975652 -37.444545 -39.026364 -44.853810 -45.555294 -32.703571
24  56.521667 -34.160476 -19.654783 -22.378261 -27.910870 -27.043500 -31.272500 -22.799333
25  57.521667 -65.918421 -54.839091 -42.160476 -33.439000 -19.655714  -3.443750   4.972143
26  58.521667 -20.954091 -13.259565 -16.489565 -23.747826 -20.274091 -12.421579   0.304667
27  59.500870 -45.362632 -27.916818 -17.299000  -8.658500  -5.495238  13.058125   1.112857
