         tempo         81         84         87         90         93         96         99
0    91.521667 -33.897500 -28.190909 -22.531304 -19.049524 -18.540909 -28.440556 -25.199286
1    92.521667 -34.330870 -26.503478 -21.130833 -15.201667 -19.391905 -16.039474 -12.634000
2    93.521667 -30.363913 -29.177273 -21.993043 -18.064783 -12.536957 -14.177222  -9.540625
3    94.521667 -32.997500 -24.419091 -13.613182  -6.991364  -2.523000 -12.442667 -12.413846
4    95.521667 -32.804348 -34.892917 -30.247500 -33.312174 -30.411739 -37.601364 -28.558750
5    96.521667 -43.766818 -42.471364 -35.597273 -25.490000 -29.704500 -28.147778 -23.748000
6    97.521667 -38.339048 -30.891429 -22.331905 -17.875455 -18.161905 -21.083333 -25.894000
7    98.521667 -23.680000 -11.514762  -5.720909   3.271500   7.456667   8.575789  20.510714
8    99.521667  -9.549500  -8.132727  -1.238182 -10.659091 -12.842105 -13.195882  -6.521333
9   100.521667   7.053810   0.695714 -12.171739 -26.245000 -33.973182 -34.899545 -34.412353
10  101.521667 -29.898095 -39.501818 -42.533182 -48.250455 -48.191429 -39.899000 -23.628000
11  102.521667 -14.886667 -13.290455 -20.044167 -25.198333 -24.610870 -25.968571 -19.503750
12  103.521667 -10.485455 -13.351818 -12.205652 -12.860000 -10.330909 -11.424762 -11.274375
13  104.521667  -9.300556  -7.147619  -6.428696 -16.385455 -28.204000 -29.186667  -6.940000
14  105.521667 -14.608500 -12.576364 -16.650000 -20.425909 -23.727143 -22.898500 -20.678667
15  106.521667  -8.253000 -17.021364 -29.766667 -36.820952 -42.564762 -43.260000 -31.626875
16  107.521667 -10.165500 -17.539565 -31.900000 -39.803478 -35.814762 -27.753158 -21.220000
17  108.521667 -15.283182 -21.074091 -23.248182 -24.447273 -25.375000 -16.457000  -5.044375
18  109.521667   0.505217   1.761739  -0.692609  -3.843478 -10.554348 -13.908696 -12.595556
19  110.521667  15.813333   7.430000  -6.171667 -23.753750 -36.744545 -51.636818 -31.107857
20  111.521667  17.921304   2.627917 -10.701304 -21.734545 -32.595714 -36.332000 -36.117333
21  112.521667   1.483333  -8.612381 -19.970952 -35.741905 -46.744500 -51.098500 -41.683333
22  113.521667   4.473043  -7.403333 -17.811304 -22.702500 -27.636250 -31.182381 -30.392941
23  114.521667   3.060870  -7.177391 -23.022917 -29.763043 -27.993333 -32.344545 -27.561765
24  115.521667 -16.595714 -25.425652 -29.865417 -34.241250 -38.697273 -47.635000 -45.041333
25  116.521667 -15.345217 -28.399167 -39.621250 -44.154583 -47.042174 -45.774783 -43.539412
26  117.521667 -13.156000 -22.354762 -15.030455 -12.284091 -13.570476 -11.304444   0.853571
27  118.521667   5.564545   6.606957  14.333182  25.458750  26.803478  13.577619   4.412778
28  119.521667  27.391818  23.840000  17.481739  -0.454783 -21.056667 -32.772105 -27.676667
29  120.500870  23.976667  14.686522  -1.028261 -12.755455 -28.521739 -36.014737 -26.048824
