    tempo          90    90_std        dia tipo_vento
19.585833         NaN       NaN 2006-06-26 meridional
16.984167   27.131092 14.617201 2006-06-27 meridional
17.256667  -16.966274 13.536246 2006-06-28 meridional
17.564722   73.997870 19.913708 2006-06-29 meridional
19.455278  -12.766829  9.814612 2006-06-30 meridional
16.455000   22.769789 14.574636 2006-07-01 meridional
16.763333   12.812882 14.230678 2006-07-02 meridional
17.035556   50.917713 14.136454 2006-07-03 meridional
15.653611   21.802647 16.365373 2006-07-04 meridional
15.890000   -8.650015 13.941367 2006-07-05 meridional
16.198333  -17.268353 16.569499 2006-07-06 meridional
14.816389   -3.437961 16.238418 2006-07-07 meridional
15.124167    5.416369 19.227539 2006-07-08 meridional
15.396667   -0.541585 16.133414 2006-07-09 meridional
15.704722  -14.559670 16.157111 2006-07-10 meridional
14.322778  -22.843277 16.146696 2006-07-11 meridional
14.595000  -17.245940 20.880492 2006-07-12 meridional
14.867222  -39.191086 20.970733 2006-07-13 meridional
13.485278  -11.974405 21.048709 2006-07-14 meridional
13.757500  -32.835390 10.930078 2006-07-15 meridional
14.065556  -51.575493 11.957852 2006-07-16 meridional
15.955833  -64.116390 17.870034 2006-07-17 meridional
12.991389  -13.236917 11.352545 2006-07-18 meridional
13.227778   -0.040571 10.451941 2006-07-19 meridional
13.535833  -37.513115 18.648704 2006-07-20 meridional
12.190000  -26.051481 13.451157 2006-07-21 meridional
12.462222   11.169693 13.758937 2006-07-22 meridional
12.734722   -8.054139 12.262553 2006-07-23 meridional
14.624722  -72.082040 16.241289 2006-07-24 meridional
14.968611  -88.810250 13.489818 2006-07-25 meridional
11.968333  -61.161427 10.628127 2006-07-26 meridional
12.240556 -101.738600 12.853761 2006-07-27 meridional
14.095278   20.720005 16.560919 2006-07-28 meridional
11.166944   23.351480 14.830228 2006-07-29 meridional
11.438611   -4.240448 11.087834 2006-07-30 meridional
13.329444  -14.907547 15.373414 2006-07-31 meridional
10.365000   37.107853 21.344354 2006-08-01 meridional
12.255278   50.814080 17.513074 2006-08-02 meridional
12.526944   13.663433 16.528507 2006-08-03 meridional
12.763333   27.872587 15.155966 2006-08-04 meridional
11.453333   -1.460801 14.763651 2006-08-05 meridional
11.725278   64.781600 23.809397 2006-08-06 meridional
12.033333  -26.199055 25.025298 2006-08-07 meridional
12.305556   44.844845 14.527583 2006-08-08 meridional
10.923611  -42.784180 16.214210 2006-08-09 meridional
11.195833   -3.331389  9.563887 2006-08-10 meridional
11.468056   42.511864 14.900729 2006-08-11 meridional
10.085833  -70.609480 13.130032 2006-08-12 meridional
10.357778   45.306923 11.394388 2006-08-13 meridional
10.701944   15.234837 10.541253 2006-08-14 meridional
19.711944         NaN       NaN 2006-08-15 meridional
 9.591667   -0.966120 11.551882 2006-08-16 meridional
18.946111         NaN       NaN 2006-08-18 meridional
 8.789722   -4.297389  5.320603 2006-08-19 meridional
 9.061111         NaN       NaN 2006-08-20 meridional
 9.370278         NaN       NaN 2006-08-21 meridional
18.380000   38.995117 12.730348 2006-08-22 meridional
 8.295556         NaN       NaN 2006-08-23 meridional
17.306111  119.204280 14.785872 2006-08-24 meridional
17.578056    5.086959 15.714737 2006-08-25 meridional
17.850000  -37.609734 13.865613 2006-08-26 meridional
 6.110278         NaN       NaN 2006-08-27 meridional
 8.001667   99.159370 27.271921 2006-08-28 meridional
17.048056   34.371857 20.006778 2006-08-29 meridional
17.355833   17.444237 16.446504 2006-08-30 meridional
16.010000   25.113976 18.872338 2006-08-31 meridional
16.245833    2.631538 18.057186 2006-09-01 meridional
 6.161111  -10.019960 18.702537 2006-09-02 meridional
 6.398333         NaN       NaN 2006-09-03 meridional
 6.669444   62.703350 17.961249 2006-09-04 meridional
15.715556   23.038784 17.419696 2006-09-05 meridional
 5.559167  -25.842850 24.555122 2006-09-06 meridional
14.641389  -50.665928 14.223970 2006-09-07 meridional
14.913333    3.154956 15.998514 2006-09-08 meridional
 4.828333         NaN       NaN 2006-09-09 meridional
 5.100556   38.172527 29.052248 2006-09-10 meridional
 5.337778         NaN       NaN 2006-09-11 meridional
 3.990556         NaN       NaN 2006-09-12 meridional
 4.261944         NaN       NaN 2006-09-13 meridional
13.308611    2.036924 13.819005 2006-09-14 meridional
13.580278    0.713575 14.428923 2006-09-15 meridional
 3.495556         NaN       NaN 2006-09-16 meridional
 3.767778  103.948260 29.607043 2006-09-17 meridional
 4.039444 -146.046100 32.449448 2006-09-18 meridional
13.049722   -0.067081  9.169205 2006-09-19 meridional
 2.928889         NaN       NaN 2006-09-20 meridional
 3.201111   68.493190 24.004170 2006-09-21 meridional
13.901389  -10.634763 16.746459 2006-09-22 meridional
 2.126944   16.820278 15.413912 2006-09-23 meridional
11.208056  -26.881113 10.499521 2006-09-24 meridional
13.098889   -7.501169 14.579742 2006-09-25 meridional
13.370833   43.362686 15.929899 2006-09-26 meridional
 1.631944   16.149025 16.369840 2006-09-27 meridional
10.677778  -14.593841 12.133218 2006-09-28 meridional
12.604167  -13.024357 19.594659 2006-09-29 meridional
11.221944  -25.734667 12.165936 2006-09-30 meridional
13.111667    0.926243 16.332673 2006-10-01 meridional
11.801389  -32.514614 17.705104 2006-10-02 meridional
12.073333   34.253395 16.422849 2006-10-03 meridional
12.345000  -21.575457 15.300767 2006-10-04 meridional
 9.345000   14.820223  8.425078 2006-10-05 meridional
21.805833  -29.971874 12.872269 2006-10-06 meridional
22.111944         NaN       NaN 2006-10-07 meridional
 8.542500  -63.301880  9.603268 2006-10-08 meridional
20.966944         NaN       NaN 2006-10-09 meridional
21.238611         NaN       NaN 2006-10-10 meridional
11.011389   35.880420 14.473860 2006-10-11 meridional
20.164167   46.532356  4.228769 2006-10-12 meridional
20.436111    4.616964  4.327170 2006-10-13 meridional
20.779444         NaN       NaN 2006-10-14 meridional
19.361389   28.605509  5.020330 2006-10-15 meridional
19.633056   55.078163  4.987688 2006-10-16 meridional
19.905833         NaN       NaN 2006-10-17 meridional
 9.677500         NaN       NaN 2006-10-18 meridional
18.830278   26.821905  9.470582 2006-10-19 meridional
19.137778   44.244780  8.181796 2006-10-20 meridional
19.445556   90.914670 13.613064 2006-10-21 meridional
18.063333  108.227936 10.946217 2006-10-22 meridional
 1.686944         NaN       NaN 2006-10-23 meridional
18.642500   89.083240 12.415791 2006-10-24 meridional
17.224444   93.317120 14.391875 2006-10-25 meridional
17.496111   15.710346 16.733966 2006-10-26 meridional
17.803611   76.130370 12.975347 2006-10-27 meridional
19.729444   60.095330  9.924775 2006-10-28 meridional
16.728889   58.905525 16.535159 2006-10-29 meridional
17.000556   16.742538 15.652458 2006-10-30 meridional
17.308056   62.357468 14.501695 2006-10-31 meridional
15.925833   14.914986 15.725752 2006-11-01 meridional
16.161389   17.604853 14.412532 2006-11-02 meridional
16.469167  -25.563137 14.011339 2006-11-03 meridional
18.358889   60.264145 12.739925 2006-11-04 meridional
15.394167  -14.833870 18.318406 2006-11-05 meridional
15.665833  -21.747883 10.214130 2006-11-06 meridional
15.973333  -25.116276 13.043572 2006-11-07 meridional
14.591389   58.897408 17.467781 2006-11-08 meridional
14.826944    1.803896 15.144035 2006-11-09 meridional
15.134167   17.030193 14.200501 2006-11-10 meridional
13.751944   12.220954 20.320878 2006-11-11 meridional
14.059444  -11.649710 18.142376 2006-11-12 meridional
14.295278   -5.877821 18.669046 2006-11-13 meridional
14.638333  -10.515176 16.667343 2006-11-14 meridional
13.255833   -8.421763 18.000188 2006-11-15 meridional
13.491389   13.777543 14.457289 2006-11-16 meridional
13.798889  -57.604805 19.445465 2006-11-17 meridional
15.688611         NaN       NaN 2006-11-18 meridional
12.723889  -16.032011 21.062071 2006-11-19 meridional
13.031111   17.634136 19.603835 2006-11-20 meridional
14.920833    0.594587 16.184907 2006-11-21 meridional
11.956389  -31.869951 12.665158 2006-11-22 meridional
12.227222         NaN       NaN 2006-11-23 meridional
12.499167   15.748076 15.840615 2006-11-24 meridional
14.353611  -33.941673 16.302090 2006-11-25 meridional
11.423889  -15.766741 14.615656 2006-11-26 meridional
11.695556    3.085892 10.010166 2006-11-27 meridional
13.585278   25.499500 11.936045 2006-11-28 meridional
13.892500   -8.036184 17.260219 2006-11-29 meridional
12.474444   49.522636 13.750761 2006-11-30 meridional
11.163056   22.718288 11.761289 2006-12-01 meridional
13.016944   64.212450 15.762900 2006-12-02 meridional
11.670556   11.462963 17.634659 2006-12-03 meridional
11.941389  -20.832352 16.089472 2006-12-04 meridional
21.059167         NaN       NaN 2006-12-05 meridional
12.556389   55.692192 19.514098 2006-12-06 meridional
11.173611   -2.335418 16.160256 2006-12-07 meridional
11.480833   47.095367 21.363711 2006-12-08 meridional
11.680556  -27.503073 18.597140 2006-12-09 meridional
10.333611   59.206566 17.373128 2006-12-10 meridional
10.605000  -82.172676 15.011319 2006-12-11 meridional
19.686389         NaN       NaN 2006-12-12 meridional
11.219444   63.052895 18.383616 2006-12-13 meridional
 9.836944         NaN       NaN 2006-12-14 meridional
10.107778         NaN       NaN 2006-12-15 meridional
10.378889         NaN       NaN 2006-12-16 meridional
 9.032500         NaN       NaN 2006-12-17 meridional
 9.268333         NaN       NaN 2006-12-18 meridional
 9.575833         NaN       NaN 2006-12-19 meridional
 9.882500         NaN       NaN 2006-12-20 meridional
 8.536111         NaN       NaN 2006-12-21 meridional
17.545278    3.169833 15.882980 2006-12-22 meridional
 9.077778         NaN       NaN 2006-12-23 meridional
18.087500    0.980888 16.966671 2006-12-24 meridional
 7.931389         NaN       NaN 2006-12-25 meridional
17.011944   98.758790 17.440741 2006-12-26 meridional
17.283333   66.915680 21.822033 2006-12-27 meridional
 7.126389         NaN       NaN 2006-12-28 meridional
16.207778  -68.336395 20.989721 2006-12-29 meridional
16.478889   36.600147 18.727683 2006-12-30 meridional
 6.395000         NaN       NaN 2006-12-31 meridional
16.322778   -2.041718  0.768817 2005-01-01      zonal
 6.241111         NaN       NaN 2005-01-02      zonal
 6.517222         NaN       NaN 2005-01-03      zonal
 6.758889         NaN       NaN 2005-01-04      zonal
15.811944 -149.324160  0.917254 2005-01-05      zonal
 5.658056         NaN       NaN 2005-01-06      zonal
14.747222   19.183174 22.677763 2005-01-07      zonal
 6.285000         NaN       NaN 2005-01-08      zonal
 4.941944         NaN       NaN 2005-01-09      zonal
 5.218889         NaN       NaN 2005-01-10      zonal
 5.496667         NaN       NaN 2005-01-11      zonal
14.512778  -26.809475 18.779049 2005-01-12      zonal
 4.394722         NaN       NaN 2005-01-13      zonal
 4.706944         NaN       NaN 2005-01-14      zonal
13.724722    8.295323  0.819373 2005-01-15      zonal
 3.606667         NaN       NaN 2005-01-16      zonal
12.660000   19.385800 20.178972 2005-01-17      zonal
 4.197500         NaN       NaN 2005-01-18      zonal
 2.854167         NaN       NaN 2005-01-19      zonal
 3.095000         NaN       NaN 2005-01-20      zonal
 3.407500  -57.402460  0.881315 2005-01-21      zonal
12.424444    1.673618  0.847795 2005-01-22      zonal
 2.306111         NaN       NaN 2005-01-23      zonal
11.395000  -15.133591  0.917744 2005-01-24      zonal
13.326111  -70.665985 26.985405 2005-01-25      zonal
11.911944  -23.506763  0.823091 2005-01-26      zonal
10.570278  -32.874780 15.199487 2005-01-27      zonal
10.882778  -13.717353 14.733256 2005-01-28      zonal
12.777500   91.321075  0.861441 2005-01-29      zonal
13.053889   22.272778  0.983870 2005-01-30      zonal
10.093889  -22.223763 15.853212 2005-01-31      zonal
12.024444   -5.374666 23.291053 2005-02-01      zonal
12.300833   32.831146  0.835341 2005-02-02      zonal
 9.304722  -34.645195 15.019813 2005-02-03      zonal
11.235556    6.857398  0.890047 2005-02-04      zonal
22.013333 -118.411644  0.846910 2005-02-05      zonal
11.788333   10.348372 20.346671 2005-02-06      zonal
20.947500  -25.190134 11.514030 2005-02-07      zonal
21.223889    3.709163  9.552350 2005-02-08      zonal
21.536667 -159.719760  0.880876 2005-02-09      zonal
11.275556  -35.043360  0.735070 2005-02-10      zonal
 9.933611    2.601941  0.878304 2005-02-11      zonal
20.711111  -70.756700  0.898613 2005-02-12      zonal
10.486111  -64.844480 13.688537 2005-02-13      zonal
12.488611         NaN       NaN 2005-02-14      zonal
19.921667  117.092960  0.859022 2005-02-15      zonal
20.269722   21.921177  7.091155 2005-02-16      zonal
18.891944  -12.473869  0.930797 2005-02-17      zonal
19.168056   -3.594745  8.480653 2005-02-18      zonal
19.444444  -11.134720  0.869465 2005-02-19      zonal
18.102500  -24.116795 13.309542 2005-02-20      zonal
18.342500 -117.483080 16.689098 2005-02-21      zonal
18.654722  -40.747704 13.386640 2005-02-22      zonal
20.549167  -44.029152  9.204119 2005-02-23      zonal
17.588333  -45.433820  0.887457 2005-02-24      zonal
17.864167  -16.072560 12.502570 2005-02-25      zonal
18.176667  -74.329370 16.893825 2005-02-26      zonal
16.798611  -21.240116  0.737063 2005-02-27      zonal
17.038889  -29.369537 16.043999 2005-02-28      zonal
17.351389 -101.315445 13.611431 2005-03-01      zonal
15.973056    5.796242  0.744242 2005-03-02      zonal
16.284722  -57.608845 17.709812 2005-03-03      zonal
16.560833   30.673576 17.777001 2005-03-04      zonal
16.873333   44.786182  0.923072 2005-03-05      zonal
15.495000   15.202112  0.748791 2005-03-06      zonal
15.770833   60.668755  0.783998 2005-03-07      zonal
16.047222  -17.023285  0.741423 2005-03-08      zonal
14.669167  -15.474204 19.822621 2005-03-09      zonal
14.945556    0.056261  0.767595 2005-03-10      zonal
15.257222  -42.351673  0.739344 2005-03-11      zonal
17.151667  -26.093409 14.899335 2005-03-12      zonal
14.190556  -11.882069 16.184474 2005-03-13      zonal
14.466389   15.712801  0.887247 2005-03-14      zonal
14.743056   11.868629  0.759832 2005-03-15      zonal
13.364444   23.445993 20.362381 2005-03-16      zonal
13.640278    8.872845 16.725061 2005-03-17      zonal
13.952500   76.960610  0.821853 2005-03-18      zonal
15.847222   -3.098154  0.792032 2005-03-19      zonal
12.885833   -1.309507 13.430568 2005-03-20      zonal
13.161111    2.259269  0.751753 2005-03-21      zonal
13.473611 -131.971740  0.963197 2005-03-22      zonal
12.130556   16.111448 12.244903 2005-03-23      zonal
12.371111  -62.387753 11.614429 2005-03-24      zonal
12.646389  -91.816000 14.270678 2005-03-25      zonal
14.576944  -35.825294 19.758585 2005-03-26      zonal
11.616111  -24.283344 16.264573 2005-03-27      zonal
11.891944   30.855778 12.936433 2005-03-28      zonal
13.786111   23.868103 22.140542 2005-03-29      zonal
14.061944  -27.836037 18.210932 2005-03-30      zonal
11.101111 -230.149890  0.883904 2005-03-31      zonal
11.376389   33.726006 13.575748 2005-04-01      zonal
13.235278   23.103607 18.899259 2005-04-02      zonal
10.309722   38.647022 14.687515 2005-04-03      zonal
12.168333  -30.547016 18.256589 2005-04-04      zonal
12.515833  -18.169836 18.338156 2005-04-05      zonal
21.531389         NaN       NaN 2005-04-06      zonal
11.413056    8.286459 23.249743 2005-04-07      zonal
11.688611   14.830452 21.479646 2005-04-08      zonal
11.964444  -37.285236 20.024508 2005-04-09      zonal
10.585833    7.744317 17.987913 2005-04-10      zonal
10.861667   -5.767450  0.964630 2005-04-11      zonal
11.209444   49.188087 18.361429 2005-04-12      zonal
 8.212222   30.267324 12.416950 2005-04-13      zonal
10.106667   36.732788 13.585523 2005-04-14      zonal
10.382500   28.739502  0.748591 2005-04-15      zonal
10.693333   21.785225 13.491529 2005-04-16      zonal
19.708889         NaN       NaN 2005-04-17      zonal
 9.590278         NaN       NaN 2005-04-18      zonal
 9.901389         NaN       NaN 2005-04-19      zonal
18.917500   10.715137  8.981923 2005-04-20      zonal
19.228889   34.182327 12.397930 2005-04-21      zonal
17.850556  -16.321650  0.811331 2005-04-22      zonal
18.125833   27.232677 14.554387 2005-04-23      zonal
 8.044167         NaN       NaN 2005-04-24      zonal
 8.283333   51.109620  0.871005 2005-04-25      zonal
17.334444  -32.578175  0.735744 2005-04-26      zonal
17.610000   -6.757622  0.786742 2005-04-27      zonal
19.539444  -25.871315  9.980174 2005-04-28      zonal
16.578889  -38.975044 15.097119 2005-04-29      zonal
16.818333  -72.707504  0.732249 2005-04-30      zonal
 6.735556         NaN       NaN 2005-05-01      zonal
 7.011111         NaN       NaN 2005-05-02      zonal
 7.250833         NaN       NaN 2005-05-03      zonal
 5.907778         NaN       NaN 2005-05-04      zonal
 6.183889         NaN       NaN 2005-05-05      zonal
15.234722    5.814853 19.056721 2005-05-06      zonal
15.510278  -49.560333 18.355902 2005-05-07      zonal
 5.391667   65.038400  0.755814 2005-05-08      zonal
 5.703056   72.145200  0.746336 2005-05-09      zonal
 5.978611  -69.531600  0.851216 2005-05-10      zonal
14.993889    6.293769  0.999872 2005-05-11      zonal
 4.838333         NaN       NaN 2005-05-12      zonal
 5.186111         NaN       NaN 2005-05-13      zonal
14.201389  -60.731434 20.159511 2005-05-14      zonal
 4.082778  -20.816510  0.741895 2005-05-15      zonal
13.133889  -36.378840 23.784451 2005-05-16      zonal
13.408889  -45.086353 17.755039 2005-05-17      zonal
 3.326111         NaN       NaN 2005-05-18      zonal
 3.565556  -65.250336  0.999369 2005-05-19      zonal
 3.840833  -48.198586  0.814031 2005-05-20      zonal
12.891944   21.893637 12.776659 2005-05-21      zonal
 2.772778   45.542545  0.778813 2005-05-22      zonal
 3.084167         NaN       NaN 2005-05-23      zonal
12.134722   24.381180 14.012816 2005-05-24      zonal
12.374167   18.779540 14.935777 2005-05-25      zonal
 2.291389    6.018938  0.795345 2005-05-26      zonal
11.341667  -45.768776  9.476525 2005-05-27      zonal
13.235833   -5.989954  0.882196 2005-05-28      zonal
 1.498333         NaN       NaN 2005-05-29      zonal
10.548889         NaN       NaN 2005-05-30      zonal
12.478889   45.039970  0.743267 2005-05-31      zonal
11.063889  -12.791699 19.387121 2005-06-01      zonal
12.993056  -78.333940  0.899715 2005-06-02      zonal
11.650000  -64.634310  0.874314 2005-06-03      zonal
11.960833   27.525097 18.510051 2005-06-04      zonal
12.236111   21.944242  0.954506 2005-06-05      zonal
21.394167         NaN       NaN 2005-06-06      zonal
21.704722         NaN       NaN 2005-06-07      zonal
21.975000         NaN       NaN 2005-06-08      zonal
20.599722         NaN       NaN 2005-06-09      zonal
10.374444         NaN       NaN 2005-06-10      zonal
10.649444   -6.768446  0.809865 2005-06-11      zonal
10.924722         NaN       NaN 2005-06-12      zonal
20.082222         NaN       NaN 2005-06-13      zonal
20.356667         NaN       NaN 2005-06-14      zonal
10.131667         NaN       NaN 2005-06-15      zonal
19.288611         NaN       NaN 2005-06-16      zonal
19.563333         NaN       NaN 2005-06-17      zonal
19.838611         NaN       NaN 2005-06-18      zonal
 9.613056         NaN       NaN 2005-06-19      zonal
18.806111         NaN       NaN 2005-06-20      zonal
19.081111         NaN       NaN 2005-06-21      zonal
20.974167         NaN       NaN 2005-06-22      zonal
18.012500  -20.523403  0.930049 2005-06-23      zonal
18.323333  -52.464817  0.789178 2005-06-24      zonal
20.180278         NaN       NaN 2005-06-25      zonal
17.218889   -4.974238 17.623916 2005-06-26      zonal
17.493889    6.819268 17.920691 2005-06-27      zonal
17.768889  -19.791973 19.250132 2005-06-28      zonal
19.698056  -22.225470  0.780220 2005-06-29      zonal
16.700278  -40.045790 17.641297 2005-06-30      zonal
16.975278    3.155121 21.729249 2005-07-01      zonal
18.868333   26.487911 13.073148 2005-07-02      zonal
15.906667  -48.591286 20.187905 2005-07-03      zonal
16.181389   12.210755 19.353267 2005-07-04      zonal
16.456389   15.307684  0.957717 2005-07-05      zonal
18.349444   63.331170 16.536070 2005-07-06      zonal
15.387778   13.543192 20.532603 2005-07-07      zonal
15.662500   45.644867 18.203288 2005-07-08      zonal
15.973333  148.334730  0.754746 2005-07-09      zonal
14.557778  -41.800247 17.637269 2005-07-10      zonal
14.832778   16.247295 23.123902 2005-07-11      zonal
15.143333  -44.969387  0.934888 2005-07-12      zonal
13.763889  -27.672430  0.744973 2005-07-13      zonal
14.038611   -0.123563  0.788170 2005-07-14      zonal
16.242500  -34.752422  0.738602 2005-07-16      zonal
13.280278   10.599684 17.117081 2005-07-17      zonal
13.554722  -32.046467 13.575861 2005-07-18      zonal
13.829444    7.153904 18.023958 2005-07-19      zonal
12.485833    8.276567 17.078081 2005-07-20      zonal
12.724444  -54.085100  0.836753 2005-07-21      zonal
13.035556  -29.329704 16.035462 2005-07-22      zonal
14.964444  -53.022903  0.737979 2005-07-23      zonal
11.966111    7.886489 17.068728 2005-07-24      zonal
12.276667  -99.415610  0.773814 2005-07-25      zonal
14.133889  -26.329560 21.900132 2005-07-26      zonal
14.444444  -11.498152 21.670587 2005-07-27      zonal
11.482500   48.336650 17.005185 2005-07-28      zonal
11.756944 -512.027950  0.805176 2005-07-29      zonal
13.650000  -69.017914 24.264008 2005-07-30      zonal
13.960000  -23.989506 19.958226 2005-07-31      zonal
12.580833   -5.119624 19.437707 2005-08-01      zonal
12.820278   31.545912 18.239186 2005-08-02      zonal
13.130278  -17.989607  0.739076 2005-08-03      zonal
11.786389    9.970930 20.553892 2005-08-04      zonal
12.025000  -73.888794 23.252759 2005-08-05      zonal
12.336389   61.705400 16.899765 2005-08-06      zonal
 9.373333  -11.883389 17.968143 2005-08-07      zonal
11.231111   -7.564776 20.703378 2005-08-08      zonal
11.576667  -36.243694 18.930688 2005-08-09      zonal
11.815556  -31.156593  0.761456 2005-08-10      zonal
10.435833  -45.444035 23.374112 2005-08-11      zonal
10.710556  -61.572290 15.363805 2005-08-12      zonal
11.020833  -37.391613 14.964325 2005-08-13      zonal
20.070833  -60.174416  6.016974 2005-08-14      zonal
 9.951944  -38.911950  1.010485 2005-08-15      zonal
19.001667         NaN       NaN 2005-08-16      zonal
19.276111  -32.201874  6.344044 2005-08-17      zonal
 9.192778         NaN       NaN 2005-08-18      zonal
 9.467222         NaN       NaN 2005-08-19      zonal
 9.741667         NaN       NaN 2005-08-20      zonal
18.755833   28.885168  0.815109 2005-08-21      zonal
 8.636389         NaN       NaN 2005-08-22      zonal
17.686667  -93.797960 17.011993 2005-08-23      zonal
17.996944   33.473190  0.752477 2005-08-24      zonal
 7.878333         NaN       NaN 2005-08-25      zonal
16.891389  -75.332800  0.906869 2005-08-26      zonal
17.166111  -35.402073  0.819739 2005-08-27      zonal
17.440556  -18.550110  0.903025 2005-08-28      zonal
 7.357500  -88.540390  0.818860 2005-08-29      zonal
 7.631111         NaN       NaN 2005-08-30      zonal
16.645278   26.379528 18.701137 2005-08-31      zonal
 6.524444         NaN       NaN 2005-09-01      zonal
15.575833  -66.623210 19.846047 2005-09-02      zonal
 7.110556         NaN       NaN 2005-09-03      zonal
 5.730833         NaN       NaN 2005-09-04      zonal
 5.970556         NaN       NaN 2005-09-05      zonal
 6.315556         NaN       NaN 2005-09-06      zonal
15.329444  -34.509743  0.736496 2005-09-07      zonal
 5.246111 -106.324660  0.929049 2005-09-08      zonal
14.259722  -10.527692 19.667525 2005-09-09      zonal
14.534167  -24.517368 19.658693 2005-09-10      zonal
14.808611  -22.332556  0.899392 2005-09-11      zonal
 4.689167    7.138178  0.772145 2005-09-12      zonal
 4.963889         NaN       NaN 2005-09-13      zonal
14.012778  -84.275330 21.629043 2005-09-14      zonal
 2.275833  -23.787924 13.598064 2005-09-15      zonal
12.943056  -54.667862  0.734242 2005-09-16      zonal
13.217500  -22.313187 18.921320 2005-09-17      zonal
 3.098056  -54.948036  0.828470 2005-09-18      zonal
 3.408056         NaN       NaN 2005-09-19      zonal
12.421111  -28.205555  9.308363 2005-09-20      zonal
12.695556   50.664660 13.171007 2005-09-21      zonal
 2.541944         NaN       NaN 2005-09-22      zonal
11.661389  -31.846922 13.718094 2005-09-23      zonal
11.899722  -53.240830 13.729119 2005-09-24      zonal
12.173056  -13.457542 18.529172 2005-09-25      zonal
10.865278   20.508593 15.559356 2005-09-26      zonal
13.032222    8.156833 16.776037 2005-09-28      zonal
 1.294722   -1.486101  0.773463 2005-09-29      zonal
10.343333 -144.767430  0.772456 2005-09-30      zonal
12.272222   39.913784 23.924850 2005-10-01      zonal
12.546389 -101.413445 23.341190 2005-10-02      zonal
12.784722  -22.852856  0.744074 2005-10-03      zonal
11.476389    3.414897 20.371686 2005-10-04      zonal
22.286389         NaN       NaN 2005-10-05      zonal
11.988333  -59.039047 16.676585 2005-10-06      zonal
21.180556         NaN       NaN 2005-10-07      zonal
21.454444   14.240793 17.751944 2005-10-08      zonal
11.228333  -17.943405  0.752458 2005-10-09      zonal
11.502222  -29.742062 17.068491 2005-10-10      zonal
10.158056  -13.373839  0.735234 2005-10-11      zonal
20.932222         NaN       NaN 2005-10-12      zonal
10.706111  -63.892227 13.940858 2005-10-13      zonal
19.861944         NaN       NaN 2005-10-14      zonal
 9.635833   -4.136178 14.665753 2005-10-15      zonal
20.480833         NaN       NaN 2005-10-16      zonal
19.065833         NaN       NaN 2005-10-17      zonal
19.339167         NaN       NaN 2005-10-18      zonal
19.613611   22.501500  9.398444 2005-10-19      zonal
18.269444   11.267140 11.482868 2005-10-20      zonal
18.578889  -32.684486 16.582940 2005-10-21      zonal
18.889167   12.403112  0.784872 2005-10-22      zonal
20.781389  -39.475197  0.843584 2005-10-23      zonal
17.783056    6.737894 16.069383 2005-10-24      zonal
18.092778  -94.139114  0.745245 2005-10-25      zonal
18.366667   -9.471478 16.384949 2005-10-26      zonal
16.986389    2.718401 17.590614 2005-10-27      zonal
17.260000  -33.853960 16.683761 2005-10-28      zonal
17.570000   56.739700  0.812661 2005-10-29      zonal
19.426944  -17.016737  0.989585 2005-10-30      zonal
16.463611   -4.270180 17.068735 2005-10-31      zonal
16.737500   23.457865  0.868990 2005-11-01      zonal
17.047222  -32.697517 16.852853 2005-11-02      zonal
15.631111  -16.595953 19.718504 2005-11-03      zonal
15.940556  -12.455738  0.919051 2005-11-04      zonal
16.214444 -137.035810 18.354639 2005-11-05      zonal
14.834444  -32.165546  0.926720 2005-11-06      zonal
15.108333   43.464030 25.140967 2005-11-07      zonal
15.453611    0.525577 18.109327 2005-11-08      zonal
17.310278   -1.294425 14.714923 2005-11-09      zonal
14.347222   41.820847  0.975456 2005-11-10      zonal
14.585000  -20.054834 19.290502 2005-11-11      zonal
14.894722   43.700108  0.813810 2005-11-12      zonal
13.514444  -77.095950  0.735068 2005-11-13      zonal
13.788333   -9.130657 20.932081 2005-11-14      zonal
14.097500  -23.034492  0.740241 2005-11-15      zonal
15.990000  -22.498201  0.918862 2005-11-16      zonal
13.026944  -13.762300 25.159575 2005-11-17      zonal
13.300556   60.083313 23.815440 2005-11-18      zonal
13.538611  -35.567860 19.256096 2005-11-19      zonal
12.230000  -24.412588 19.967318 2005-11-20      zonal
12.503611  -35.271927  0.736866 2005-11-21      zonal
12.777222  -28.955383 14.160740 2005-11-22      zonal
14.705556   62.207443 20.789146 2005-11-23      zonal
11.742222   30.903470 17.178952 2005-11-24      zonal
12.015556 -390.457340  0.781215 2005-11-25      zonal
13.872222   -4.895716 20.923491 2005-11-26      zonal
10.945000  -33.366417 17.363342 2005-11-27      zonal
11.218611  -36.301040 16.574288 2005-11-28      zonal
11.491944  -26.546970  0.787832 2005-11-29      zonal
13.420000   80.323810 17.759413 2005-11-30      zonal
13.693333   -8.186026 26.177476 2005-12-01      zonal
12.313056   10.178906 20.275748 2005-12-02      zonal
12.550833    0.373144  0.757414 2005-12-03      zonal
 9.623611  -13.379496 17.478858 2005-12-04      zonal
11.479722   -4.086855  0.925548 2005-12-05      zonal
11.788889   13.355687 15.194911 2005-12-06      zonal
12.062500  -37.164803 20.843802 2005-12-07      zonal
10.681944   30.869629 22.632474 2005-12-08      zonal
10.955556  -69.631670 20.304562 2005-12-09      zonal
20.038889         NaN       NaN 2005-12-10      zonal
11.538889    9.897028  0.901812 2005-12-11      zonal
10.157778   -3.825728 16.253367 2005-12-12      zonal
10.431389         NaN       NaN 2005-12-13      zonal
