tempo_decorrido;70.0km;72.5km;75.0km;77.5km;80.0km;82.5km;85.0km;87.5km;90.0km;92.5km;95.0km;97.5km;100.0km;std_70.0km;std_72.5km;std_75.0km;std_77.5km;std_80.0km;std_82.5km;std_85.0km;std_87.5km;std_90.0km;std_92.5km;std_95.0km;std_97.5km;std_100.0km
18.280555555555555;;;;;-16.583492;-24.728024;-10.549881;4.133753;57.24828;68.85652;23.41711;32.39688;81.72664;;;;;21.859763036227086;19.12005439322807;16.77120687368682;15.521422293076109;14.885454309492875;16.040713824515418;16.59194382825593;16.778857529641282;17.285613092974167
19.604166666666668;;;;;;;;;;;;;;;;;;;;;;;;;;
18.33055555555556;;;;;;31.648863;35.33079;22.438469;23.85376;-4.9836984;-64.300575;-88.22711;-74.082664;;;;;;19.3573879952849;16.890567190002827;14.470074636987883;13.533596343913912;13.88511829261818;14.197144079004058;13.784087565014959;13.610350473077466
18.294444444444444;;;;;;-10.892067;8.19113;20.42359;47.521423;12.873048;-91.272125;-129.02242;-77.688;;;;;;27.4127506828483;24.046074523713845;21.61044192051611;19.969729592560835;20.55146101862347;21.14645407627482;18.44033893397841;16.952576795283953
20.02027777777778;;;;;;;;;;;;;;;;;;;;;;;;;;
19.98472222222222;;;;;;;;;;;;;;;;;;;;;;;;;;
19.948611111111116;;;;;;;;;;;;;;;;;;;;;;;;;;
20.0225;;;;;;;;;;;;;;;;;;;;;;;;;;
19.98555555555556;;;;;;;;;;;;;;;;;;;;;;;;;;
19.949166666666667;;;;;;;;;;;;;;;;;;;;;;;;;;
19.585833333333333;;;;;;;;;;;;;;;;;;;;;;;;;;
18.336944444444445;;;;;63.517143;124.923096;119.99208;188.77573;87.47107;15.040306;67.27622;-0.26758766;-88.17041;;;;;18.508260318030974;16.840887150028646;15.846863412044668;13.069379097723044;11.315367868522879;15.219615303942474;14.078095751911905;17.565540697627274;18.77039504112793
19.5675;;;;;;;;;;;;;;;;;;;;;;;;;;
18.366111111111117;;;;;;56.75981;60.126156;39.05439;49.58686;19.44136;-62.473236;-145.87538;-211.92387;;;;;;18.7180033657439;13.539865582789217;14.623745758183844;12.370176635763936;12.267673781120854;14.214636119155495;15.529108152112277;15.820906105530113
18.330277777777777;;;;;;24.581713;32.766563;20.168762;40.403687;32.25696;-33.039143;-88.98604;-116.60816;;;;;;19.668634929755548;16.805232220948334;15.36590023395961;13.904878999833116;13.791328072379397;15.037782416300615;15.316345843575093;14.647193587851564
18.29416666666667;;;;;;-24.519753;-2.8519318;17.799809;68.062584;78.58557;-11.606523;-76.62954;-51.750664;;;;;;28.210875562449317;24.851337992148434;22.703967714917145;20.582688356966397;20.158200812572534;22.34585062153598;21.41219629089926;19.3790546725066
19.97694444444444;;;;;;;;;;;;;;;;;;;;;;;;;;
19.96055555555556;;;;;;;;;;;;;;;;;;;;;;;;;;
19.94388888888889;;;;;;;;;;;;;;;;;;;;;;;;;;
18.362777777777776;;;;;-2.760376;107.40051;154.39197;83.79338;-56.2117;-67.38055;33.911514;12.848256;-91.595566;;;;;16.650711696501144;14.671502308898022;15.769492699513195;14.499628960769996;9.971615215199591;15.096996721202531;14.117882277452239;16.71272868205548;17.920552446841587
18.36638888888889;;;;;;58.90052;56.601734;41.649715;34.739655;6.8589926;-45.356;-87.65608;-97.67613;;;;;;18.69126453721096;15.441578287208856;12.910701762491456;11.847217816854723;11.633566521063091;12.937648549871804;14.724515951297008;15.747354063460948
