tempo_decorrido;70.0km;72.5km;75.0km;77.5km;80.0km;82.5km;85.0km;87.5km;90.0km;92.5km;95.0km;97.5km;100.0km;std_70.0km;std_72.5km;std_75.0km;std_77.5km;std_80.0km;std_82.5km;std_85.0km;std_87.5km;std_90.0km;std_92.5km;std_95.0km;std_97.5km;std_100.0km
17.25027777777778;;;;;;8.569044;-11.061411;-19.136019;6.7887034;8.941816;27.228466;45.799675;56.42566;;;;;;22.777087171102455;20.17372672562013;15.73929540989685;13.754018321930504;14.844773827849314;17.16187285817023;17.436674855028983;17.06607453399873
17.28611111111111;;;;;;25.62942;27.928734;44.77523;31.827795;-42.358986;-88.599014;-86.312546;-27.867115;;;;;;25.360358830268943;22.101217161052464;19.182007194243255;19.708206412558198;18.85336256480525;16.205202251129112;15.972998779189837;16.699356275018506
5.059166666666667;;;;;;;;;;;;;;;;;;;;;;;;;;
17.25;;;;;66.43612;48.95568;3.6915083;-50.138767;-28.83643;-10.0492115;-9.654918;-22.787315;17.464401;;;;;0.7549012915606914;0.7547848965102574;0.7546320957923801;0.7545584801723455;0.7544624576478276;0.7543186793391768;0.7541982829468654;0.7540470144493644;0.7540709515688825
17.285833333333336;;;;;2.1433868;-0.04386902;-3.4887276;-12.458971;-20.823702;-1.4518757;-0.40676856;-159.27322;-210.609;;;;;0.9229455346877192;0.9227783049031875;0.9225660951931846;0.9224287506360587;0.9224263818863812;0.9223284664369847;0.9222300851739765;0.9221544664534245;0.9222401368407255
18.86833333333333;;;;;-7.3314247;-18.89767;-18.270096;-8.861273;-12.751839;2.9124918;30.07172;40.52365;30.237217;;;;;0.8792250337655315;0.7433965294511402;0.7426341629631645;0.7422769968145315;0.7418975670535657;0.7417227244732361;0.7420058962029884;0.7424707401642169;0.7427352489279071
18.904166666666665;;;;;-27.95265;-27.961353;-26.343315;-31.315706;-41.171726;-35.742638;-13.217898;-2.9260979;11.3736725;;;;;0.8324570259178549;0.8320787462734522;0.8314620857261021;0.8311971847883028;0.8308047303668895;0.8307551384132391;0.8311649655754265;0.8315153335928328;0.8316788262304146
18.94027777777778;;;;;34.397522;21.904724;12.959743;-17.369389;-41.463936;-47.254356;-57.300186;-29.698313;1.6866512;;;;;0.9424554631387099;0.9419285004712407;0.9414069470744307;0.9412093815937026;0.9409750793724561;0.9408598460982379;0.9411779321679827;0.941641226795004;0.941828806100132
5.0600000000000005;;;;;;;;;;;;;;;;;;;;;;;;;;
18.86833333333333;;;;;0.6942487;8.931878;32.219563;43.27665;26.487911;-18.451963;-36.267063;-3.8294916;19.621637;;;;;26.98706078845935;21.406911500727983;15.623944444345673;13.893997624873844;13.07314805240115;12.878285211937186;13.880932965762783;15.256267564512626;16.161156518021844
18.904444444444444;;;;;24.545021;21.621311;47.63516;44.153034;-19.688229;-57.754692;-51.90503;-19.432774;3.3898993;;;;;24.876066007309113;24.292253909425533;19.263824646211873;15.024507313053563;14.22648902575755;16.014273945452537;17.206433971046994;18.367898627769048;19.142997414198227
18.94027777777778;;;;;48.395786;-2.0160952;27.734531;18.381775;-16.624668;-23.119953;-46.55732;-38.276115;-12.986593;;;;;25.75525674498315;23.54350122645313;18.35331577672002;16.025309669394847;16.00728053105836;16.77265780966153;18.573109594249424;20.955332972778077;21.524029362551985
18.86861111111111;;;;;;32.820034;43.34682;56.935646;40.00576;-11.923189;-44.74676;-9.167303;49.78368;;;;;;22.34627329108816;16.354659886405464;13.762513578558242;12.680732628677257;13.234803360836155;14.5628757462254;15.583481639222988;15.900472005572665
18.904444444444444;;;;;;31.334604;48.988445;50.27483;-15.701042;-62.817657;-77.85626;-40.87825;10.756201;;;;;;25.626599462277472;20.585276291563346;15.454240194846204;14.60142116370869;16.761767508231344;18.302411589733197;19.67072850709907;20.661107908338312
18.940555555555555;;;;;;;;;;;;;;;;;;;;;;;;;;
